pos:C,name:A.J. Pierzynski,age:31,games:134,plate_appearances:570,at_bats:534,runs:66,hits:150,doubles:31,triples:1,home_runs:13,runs_batted_in:60,stolen_bases:1,caught_stealing:0,walks:19,strikeouts:71,batting_avg:.281,onbase:.312,slugging:.416,ops:erc">.416,ops+:lugging">.728,bases:222,double_plays:14,hit_by_pitch:8,sac_hits:3,sac_flies:6,intentional_walks:5
pos:CF,name:Ken Griffey Jr.,age:38,games:41,plate_appearances:150,at_bats:131,runs:16,hits:34,doubles:10,triples:0,home_runs:3,runs_batted_in:18,stolen_bases:0,caught_stealing:0,walks:17,strikeouts:25,batting_avg:.260,onbase:.347,slugging:.405,ops:erc">.405,ops+:lugging">.751,bases:53,double_plays:6,hit_by_pitch:1,sac_hits:0,sac_flies:1,intentional_walks:1
pos:OF,name:Dewayne Wise,age:30,games:57,plate_appearances:143,at_bats:129,runs:20,hits:32,doubles:4,triples:2,home_runs:6,runs_batted_in:18,stolen_bases:9,caught_stealing:0,walks:8,strikeouts:32,batting_avg:.248,onbase:.293,slugging:.450,ops:erc">.450,ops+:lugging">.742,bases:58,double_plays:5,hit_by_pitch:1,sac_hits:3,sac_flies:2,intentional_walks:0
pos:C,name:Toby Hall,age:32,games:41,plate_appearances:136,at_bats:127,runs:7,hits:33,doubles:3,triples:0,home_runs:2,runs_batted_in:7,stolen_bases:0,caught_stealing:0,walks:6,strikeouts:19,batting_avg:.260,onbase:.304,slugging:.331,ops:erc">.331,ops+:lugging">.634,bases:42,double_plays:0,hit_by_pitch:2,sac_hits:1,sac_flies:0,intentional_walks:1
pos:IF,name:Pablo Ozuna,age:33,games:32,plate_appearances:69,at_bats:64,runs:5,hits:18,doubles:3,triples:0,home_runs:0,runs_batted_in:6,stolen_bases:0,caught_stealing:2,walks:2,strikeouts:3,batting_avg:.281,onbase:.313,slugging:.328,ops:erc">.328,ops+:lugging">.642,bases:21,double_plays:2,hit_by_pitch:1,sac_hits:2,sac_flies:0,intentional_walks:0
pos:3B,name:Josh Fields,age:25,games:14,plate_appearances:35,at_bats:32,runs:3,hits:5,doubles:1,triples:0,home_runs:0,runs_batted_in:2,stolen_bases:0,caught_stealing:0,walks:3,strikeouts:17,batting_avg:.156,onbase:.229,slugging:.188,ops:erc">.188,ops+:lugging">.416,bases:6,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:OF,name:Jerry Owens,age:27,games:12,plate_appearances:17,at_bats:16,runs:1,hits:4,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:2,caught_stealing:1,walks:0,strikeouts:4,batting_avg:.250,onbase:.250,slugging:.250,ops:erc">.250,ops+:lugging">.500,bases:4,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:2B,name:Chris Getz,age:24,games:10,plate_appearances:7,at_bats:7,runs:2,hits:2,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:1,caught_stealing:1,walks:0,strikeouts:1,batting_avg:.286,onbase:.286,slugging:.286,ops:erc">.286,ops+:lugging">.571,bases:2,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:DH,name:Jason Bourgeois,age:26,games:6,plate_appearances:3,at_bats:3,runs:0,hits:1,doubles:1,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:.333,onbase:.333,slugging:.667,ops:erc">.667,ops+:lugging">1.000,bases:2,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:C,name:Paul Phillips,age:31,games:4,plate_appearances:2,at_bats:2,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Mark Buehrle,age:29,games:2,plate_appearances:8,at_bats:6,runs:0,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:3,batting_avg:.167,onbase:.167,slugging:.167,ops:erc">.167,ops+:lugging">.333,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:2,sac_flies:0,intentional_walks:0
pos:P,name:John Danks,age:23,games:3,plate_appearances:7,at_bats:6,runs:0,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:2,batting_avg:.167,onbase:.286,slugging:.167,ops:erc">.167,ops+:lugging">.452,bases:1,double_plays:1,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Gavin Floyd,age:25,games:2,plate_appearances:4,at_bats:3,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:3,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Javier Vazquez,age:31,games:1,plate_appearances:2,at_bats:2,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Nick Masset,age:26,games:3,plate_appearances:1,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Jose Contreras,age:36,games:1,plate_appearances:1,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Octavio Dotel,age:34,games:5,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Boone Logan,age:23,games:3,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Bobby Jenks,age:27,games:4,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:D.J. Carrasco,age:31,games:0,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Lance Broadway,age:24,games:0,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Adam Russell,age:25,games:1,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Esteban Loaiza,age:36,games:0,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Clayton Richard,age:24,games:0,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Matt Thornton,age:31,games:4,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Ehren Wassermann,age:27,games:2,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Horacio Ramirez,age:28,games:0,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Mike MacDougal,age:31,games:0,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Scott Linebrink,age:31,games:5,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
