pos:C,name:Ivan Rodriguez,age:21,games:137,plate_appearances:519,at_bats:473,runs:56,hits:129,doubles:28,triples:4,home_runs:10,runs_batted_in:66,stolen_bases:8,caught_stealing:7,walks:29,strikeouts:70,batting_avg:.273,onbase:.315,slugging:.412,ops:erc">.412,ops+:lugging">.727,bases:195,double_plays:16,hit_by_pitch:4,sac_hits:5,sac_flies:8,intentional_walks:3
pos:RF,name:Dan Peltier,age:25,games:65,plate_appearances:183,at_bats:160,runs:23,hits:43,doubles:7,triples:1,home_runs:1,runs_batted_in:17,stolen_bases:0,caught_stealing:4,walks:20,strikeouts:27,batting_avg:.269,onbase:.352,slugging:.344,ops:erc">.344,ops+:lugging">.695,bases:55,double_plays:3,hit_by_pitch:1,sac_hits:1,sac_flies:1,intentional_walks:0
pos:OF,name:Butch Davis,age:35,games:62,plate_appearances:170,at_bats:159,runs:24,hits:39,doubles:10,triples:4,home_runs:3,runs_batted_in:20,stolen_bases:3,caught_stealing:1,walks:5,strikeouts:28,batting_avg:.245,onbase:.273,slugging:.415,ops:erc">.415,ops+:lugging">.688,bases:66,double_plays:0,hit_by_pitch:1,sac_hits:5,sac_flies:0,intentional_walks:1
pos:CF,name:Doug Dascenzo,age:29,games:76,plate_appearances:158,at_bats:146,runs:20,hits:29,doubles:5,triples:1,home_runs:2,runs_batted_in:10,stolen_bases:2,caught_stealing:0,walks:8,strikeouts:22,batting_avg:.199,onbase:.239,slugging:.288,ops:erc">.288,ops+:lugging">.526,bases:42,double_plays:1,hit_by_pitch:0,sac_hits:3,sac_flies:1,intentional_walks:0
pos:C,name:Geno Petralli,age:33,games:59,plate_appearances:156,at_bats:133,runs:16,hits:32,doubles:5,triples:0,home_runs:1,runs_batted_in:13,stolen_bases:2,caught_stealing:0,walks:22,strikeouts:17,batting_avg:.241,onbase:.348,slugging:.301,ops:erc">.301,ops+:lugging">.649,bases:40,double_plays:5,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:3
pos:2B,name:Billy Ripken,age:28,games:50,plate_appearances:153,at_bats:132,runs:12,hits:25,doubles:4,triples:0,home_runs:0,runs_batted_in:11,stolen_bases:0,caught_stealing:2,walks:11,strikeouts:19,batting_avg:.189,onbase:.270,slugging:.220,ops:erc">.220,ops+:lugging">.490,bases:29,double_plays:6,hit_by_pitch:4,sac_hits:5,sac_flies:1,intentional_walks:0
pos:OF,name:Rob Ducey,age:28,games:27,plate_appearances:99,at_bats:85,runs:15,hits:24,doubles:6,triples:3,home_runs:2,runs_batted_in:9,stolen_bases:2,caught_stealing:3,walks:10,strikeouts:17,batting_avg:.282,onbase:.351,slugging:.494,ops:erc">.494,ops+:lugging">.845,bases:42,double_plays:1,hit_by_pitch:0,sac_hits:2,sac_flies:2,intentional_walks:2
pos:CF,name:Donald Harris,age:25,games:40,plate_appearances:86,at_bats:76,runs:10,hits:15,doubles:2,triples:0,home_runs:1,runs_batted_in:8,stolen_bases:0,caught_stealing:1,walks:5,strikeouts:18,batting_avg:.197,onbase:.253,slugging:.263,ops:erc">.263,ops+:lugging">.516,bases:20,double_plays:0,hit_by_pitch:1,sac_hits:3,sac_flies:1,intentional_walks:0
pos:SS,name:Benji Gil,age:20,games:22,plate_appearances:66,at_bats:57,runs:3,hits:7,doubles:0,triples:0,home_runs:0,runs_batted_in:2,stolen_bases:1,caught_stealing:2,walks:5,strikeouts:22,batting_avg:.123,onbase:.194,slugging:.123,ops:erc">.123,ops+:lugging">.316,bases:7,double_plays:0,hit_by_pitch:0,sac_hits:4,sac_flies:0,intentional_walks:0
pos:MI,name:Jon Shave,age:25,games:17,plate_appearances:52,at_bats:47,runs:3,hits:15,doubles:2,triples:0,home_runs:0,runs_batted_in:7,stolen_bases:1,caught_stealing:3,walks:0,strikeouts:8,batting_avg:.319,onbase:.306,slugging:.362,ops:erc">.362,ops+:lugging">.668,bases:17,double_plays:0,hit_by_pitch:0,sac_hits:3,sac_flies:2,intentional_walks:0
pos:IF,name:Jeff Huson,age:28,games:23,plate_appearances:46,at_bats:45,runs:3,hits:6,doubles:1,triples:1,home_runs:0,runs_batted_in:2,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:10,batting_avg:.133,onbase:.133,slugging:.200,ops:erc">.200,ops+:lugging">.333,bases:9,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:OF,name:Chris James,age:30,games:8,plate_appearances:34,at_bats:31,runs:5,hits:11,doubles:1,triples:0,home_runs:3,runs_batted_in:7,stolen_bases:0,caught_stealing:0,walks:3,strikeouts:6,batting_avg:.355,onbase:.412,slugging:.677,ops:erc">.677,ops+:lugging">1.089,bases:21,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:UT,name:John Russell,age:32,games:18,plate_appearances:24,at_bats:22,runs:1,hits:5,doubles:1,triples:0,home_runs:1,runs_batted_in:3,stolen_bases:0,caught_stealing:0,walks:2,strikeouts:10,batting_avg:.227,onbase:.292,slugging:.409,ops:erc">.409,ops+:lugging">.701,bases:9,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:DH,name:Steve Balboni,age:36,games:2,plate_appearances:5,at_bats:5,runs:0,hits:3,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:2,batting_avg:.600,onbase:.600,slugging:.600,ops:erc">.600,ops+:lugging">1.200,bases:3,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Jeff Bronkey,age:27,games:1,plate_appearances:1,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Kenny Rogers,age:28,games:0,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Bob Patterson,age:34,games:0,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Mike Schooler,age:30,games:0,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Todd Burns,age:29,games:0,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Roger Pavlik,age:25,games:0,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Cris Carpenter,age:28,games:0,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Hector Fajardo,age:22,games:0,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Gene Nelson,age:32,games:0,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Matt Whiteside,age:25,games:0,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Robb Nen,age:23,games:0,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Charlie Leibrandt,age:36,games:0,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Darren Oliver,age:22,games:0,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Rick Reed,age:28,games:0,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Craig Lefferts,age:35,games:0,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Nolan Ryan,age:46,games:0,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Kevin Brown,age:28,games:1,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Steve Dreyer,age:23,games:0,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Brian Bohanon,age:24,games:0,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Tom Henke,age:35,games:2,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
