pos:C,name:Bob Boone,age:26,games:146,plate_appearances:541,at_bats:488,runs:41,hits:118,doubles:24,triples:3,home_runs:3,runs_batted_in:52,stolen_bases:3,caught_stealing:1,walks:35,strikeouts:29,batting_avg:.242,onbase:.295,slugging:.322,ops:erc">.322,ops+:lugging">.617,bases:157,double_plays:16,hit_by_pitch:4,sac_hits:9,sac_flies:5,intentional_walks:9
pos:OF,name:Ollie Brown,age:30,games:43,plate_appearances:105,at_bats:99,runs:11,hits:24,doubles:5,triples:2,home_runs:4,runs_batted_in:13,stolen_bases:0,caught_stealing:1,walks:6,strikeouts:20,batting_avg:.242,onbase:.286,slugging:.455,ops:erc">.455,ops+:lugging">.740,bases:45,double_plays:5,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:1
pos:IF,name:Tony Taylor,age:38,games:62,plate_appearances:73,at_bats:64,runs:5,hits:21,doubles:4,triples:0,home_runs:2,runs_batted_in:13,stolen_bases:0,caught_stealing:0,walks:6,strikeouts:6,batting_avg:.328,onbase:.389,slugging:.484,ops:erc">.484,ops+:lugging">.873,bases:31,double_plays:2,hit_by_pitch:1,sac_hits:1,sac_flies:1,intentional_walks:0
pos:C,name:Larry Cox,age:26,games:30,plate_appearances:58,at_bats:53,runs:5,hits:9,doubles:2,triples:0,home_runs:0,runs_batted_in:4,stolen_bases:0,caught_stealing:0,walks:4,strikeouts:9,batting_avg:.170,onbase:.241,slugging:.208,ops:erc">.208,ops+:lugging">.449,bases:11,double_plays:1,hit_by_pitch:1,sac_hits:0,sac_flies:0,intentional_walks:0
pos:LF,name:Billy Grabarkewitz,age:28,games:34,plate_appearances:35,at_bats:30,runs:7,hits:4,doubles:0,triples:0,home_runs:1,runs_batted_in:2,stolen_bases:3,caught_stealing:1,walks:5,strikeouts:10,batting_avg:.133,onbase:.257,slugging:.233,ops:erc">.233,ops+:lugging">.490,bases:7,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:UT,name:Alan Bannister,age:22,games:26,plate_appearances:29,at_bats:25,runs:4,hits:3,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:3,strikeouts:7,batting_avg:.120,onbase:.241,slugging:.120,ops:erc">.120,ops+:lugging">.361,bases:3,double_plays:0,hit_by_pitch:1,sac_hits:0,sac_flies:0,intentional_walks:0
pos:C,name:Jim Essian,age:23,games:17,plate_appearances:22,at_bats:20,runs:1,hits:2,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:2,strikeouts:1,batting_avg:.100,onbase:.182,slugging:.100,ops:erc">.100,ops+:lugging">.282,bases:2,double_plays:1,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:MI,name:Terry Harmon,age:30,games:27,plate_appearances:20,at_bats:15,runs:5,hits:2,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:3,strikeouts:3,batting_avg:.133,onbase:.278,slugging:.133,ops:erc">.133,ops+:lugging">.411,bases:2,double_plays:0,hit_by_pitch:0,sac_hits:2,sac_flies:0,intentional_walks:0
pos:RF,name:Mike Rogodzinski,age:26,games:17,plate_appearances:17,at_bats:15,runs:1,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:2,strikeouts:3,batting_avg:.067,onbase:.176,slugging:.067,ops:erc">.067,ops+:lugging">.243,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:OF,name:Jerry Martin,age:25,games:13,plate_appearances:15,at_bats:14,runs:2,hits:3,doubles:1,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:5,batting_avg:.214,onbase:.267,slugging:.286,ops:erc">.286,ops+:lugging">.552,bases:4,double_plays:2,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:C,name:John Stearns,age:22,games:1,plate_appearances:2,at_bats:2,runs:0,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:.500,onbase:.500,slugging:.500,ops:erc">.500,ops+:lugging">1.000,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Steve Carlton,age:29,games:39,plate_appearances:112,at_bats:102,runs:7,hits:25,doubles:3,triples:0,home_runs:0,runs_batted_in:9,stolen_bases:0,caught_stealing:1,walks:0,strikeouts:16,batting_avg:.245,onbase:.238,slugging:.275,ops:erc">.275,ops+:lugging">.513,bases:28,double_plays:1,hit_by_pitch:0,sac_hits:7,sac_flies:3,intentional_walks:0
pos:P,name:Jim Lonborg,age:32,games:39,plate_appearances:111,at_bats:94,runs:3,hits:9,doubles:2,triples:0,home_runs:1,runs_batted_in:8,stolen_bases:0,caught_stealing:0,walks:5,strikeouts:44,batting_avg:.096,onbase:.140,slugging:.149,ops:erc">.149,ops+:lugging">.289,bases:14,double_plays:0,hit_by_pitch:0,sac_hits:11,sac_flies:1,intentional_walks:0
pos:P,name:Dick Ruthven,age:23,games:35,plate_appearances:73,at_bats:68,runs:1,hits:13,doubles:1,triples:0,home_runs:0,runs_batted_in:5,stolen_bases:1,caught_stealing:1,walks:0,strikeouts:19,batting_avg:.191,onbase:.191,slugging:.206,ops:erc">.206,ops+:lugging">.397,bases:14,double_plays:0,hit_by_pitch:0,sac_hits:5,sac_flies:0,intentional_walks:0
pos:P,name:Ron Schueler,age:26,games:44,plate_appearances:61,at_bats:51,runs:1,hits:6,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:1,walks:3,strikeouts:15,batting_avg:.118,onbase:.167,slugging:.118,ops:erc">.118,ops+:lugging">.284,bases:6,double_plays:0,hit_by_pitch:0,sac_hits:7,sac_flies:0,intentional_walks:0
pos:P,name:Wayne Twitchell,age:26,games:25,plate_appearances:37,at_bats:35,runs:3,hits:6,doubles:1,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:23,batting_avg:.171,onbase:.171,slugging:.200,ops:erc">.200,ops+:lugging">.371,bases:7,double_plays:0,hit_by_pitch:0,sac_hits:2,sac_flies:0,intentional_walks:0
pos:P,name:Ed Farmer,age:24,games:14,plate_appearances:9,at_bats:9,runs:0,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:5,batting_avg:.111,onbase:.111,slugging:.111,ops:erc">.111,ops+:lugging">.222,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Mac Scarce,age:25,games:58,plate_appearances:6,at_bats:6,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:4,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Larry Christenson,age:20,games:10,plate_appearances:5,at_bats:4,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:4,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:George Culver,age:30,games:14,plate_appearances:3,at_bats:3,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Jesus Hernaiz,age:29,games:27,plate_appearances:3,at_bats:2,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Gene Garber,age:26,games:34,plate_appearances:3,at_bats:3,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Tom Underwood,age:20,games:7,plate_appearances:1,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Eddie Watt,age:33,games:42,plate_appearances:1,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Frank Linzy,age:33,games:22,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Ron Diorio,age:27,games:2,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Pete Richert,age:34,games:21,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Dave Wallace,age:26,games:3,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Erskine Thomason,age:25,games:1,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Mike Wallace,age:23,games:8,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
