pos:C,name:Yadier Molina,age:33,games:147,plate_appearances:581,at_bats:534,runs:56,hits:164,doubles:38,triples:1,home_runs:8,runs_batted_in:58,stolen_bases:3,caught_stealing:2,walks:39,strikeouts:63,batting_avg:.307,onbase:.360,slugging:.427,ops:erc">.427,ops+:lugging">.787,bases:228,double_plays:22,hit_by_pitch:6,sac_hits:0,sac_flies:2,intentional_walks:1
pos:1B,name:Matt Adams,age:27,games:118,plate_appearances:327,at_bats:297,runs:37,hits:74,doubles:18,triples:0,home_runs:16,runs_batted_in:54,stolen_bases:0,caught_stealing:1,walks:25,strikeouts:81,batting_avg:.249,onbase:.309,slugging:.471,ops:erc">.471,ops+:lugging">.780,bases:140,double_plays:5,hit_by_pitch:2,sac_hits:0,sac_flies:3,intentional_walks:1
pos:2B,name:Kolten Wong,age:25,games:121,plate_appearances:361,at_bats:313,runs:39,hits:75,doubles:7,triples:7,home_runs:5,runs_batted_in:23,stolen_bases:7,caught_stealing:0,walks:34,strikeouts:52,batting_avg:.240,onbase:.327,slugging:.355,ops:erc">.355,ops+:lugging">.682,bases:111,double_plays:3,hit_by_pitch:9,sac_hits:0,sac_flies:5,intentional_walks:2
pos:SS,name:Aledmys Diaz,age:25,games:111,plate_appearances:460,at_bats:404,runs:71,hits:121,doubles:28,triples:3,home_runs:17,runs_batted_in:65,stolen_bases:4,caught_stealing:4,walks:41,strikeouts:60,batting_avg:.300,onbase:.369,slugging:.510,ops:erc">.510,ops+:lugging">.879,bases:206,double_plays:10,hit_by_pitch:7,sac_hits:2,sac_flies:6,intentional_walks:6
pos:3B,name:Jhonny Peralta,age:34,games:82,plate_appearances:313,at_bats:289,runs:37,hits:75,doubles:17,triples:1,home_runs:8,runs_batted_in:29,stolen_bases:0,caught_stealing:0,walks:20,strikeouts:56,batting_avg:.260,onbase:.307,slugging:.408,ops:erc">.408,ops+:lugging">.715,bases:118,double_plays:5,hit_by_pitch:1,sac_hits:0,sac_flies:3,intentional_walks:0
pos:LF,name:Matt Holliday,age:36,games:110,plate_appearances:426,at_bats:382,runs:48,hits:94,doubles:20,triples:1,home_runs:20,runs_batted_in:62,stolen_bases:0,caught_stealing:0,walks:35,strikeouts:71,batting_avg:.246,onbase:.322,slugging:.461,ops:erc">.461,ops+:lugging">.782,bases:176,double_plays:9,hit_by_pitch:8,sac_hits:0,sac_flies:1,intentional_walks:1
pos:CF,name:Randal Grichuk,age:24,games:132,plate_appearances:478,at_bats:446,runs:66,hits:107,doubles:29,triples:3,home_runs:24,runs_batted_in:68,stolen_bases:5,caught_stealing:4,walks:28,strikeouts:141,batting_avg:.240,onbase:.289,slugging:.480,ops:erc">.480,ops+:lugging">.769,bases:214,double_plays:9,hit_by_pitch:3,sac_hits:0,sac_flies:1,intentional_walks:0
pos:RF,name:Stephen Piscotty,age:25,games:153,plate_appearances:649,at_bats:582,runs:86,hits:159,doubles:35,triples:3,home_runs:22,runs_batted_in:85,stolen_bases:7,caught_stealing:5,walks:51,strikeouts:133,batting_avg:.273,onbase:.343,slugging:.457,ops:erc">.457,ops+:lugging">.800,bases:266,double_plays:14,hit_by_pitch:12,sac_hits:1,sac_flies:2,intentional_walks:0
pos:IF,name:Matt Carpenter,age:30,games:129,plate_appearances:566,at_bats:473,runs:81,hits:128,doubles:36,triples:6,home_runs:21,runs_batted_in:68,stolen_bases:0,caught_stealing:4,walks:81,strikeouts:108,batting_avg:.271,onbase:.380,slugging:.505,ops:erc">.505,ops+:lugging">.885,bases:239,double_plays:4,hit_by_pitch:5,sac_hits:3,sac_flies:4,intentional_walks:6
pos:UT,name:Brandon Moss,age:32,games:128,plate_appearances:464,at_bats:413,runs:66,hits:93,doubles:19,triples:2,home_runs:28,runs_batted_in:67,stolen_bases:1,caught_stealing:0,walks:39,strikeouts:141,batting_avg:.225,onbase:.300,slugging:.484,ops:erc">.484,ops+:lugging">.784,bases:200,double_plays:8,hit_by_pitch:7,sac_hits:0,sac_flies:5,intentional_walks:3
pos:IF,name:Jedd Gyorko,age:27,games:128,plate_appearances:438,at_bats:400,runs:58,hits:97,doubles:9,triples:1,home_runs:30,runs_batted_in:59,stolen_bases:0,caught_stealing:0,walks:37,strikeouts:96,batting_avg:.243,onbase:.306,slugging:.495,ops:erc">.495,ops+:lugging">.801,bases:198,double_plays:11,hit_by_pitch:0,sac_hits:0,sac_flies:1,intentional_walks:1
