pos:C,name:Tony Pena,age:32,games:141,plate_appearances:464,at_bats:424,runs:36,hits:110,doubles:17,triples:2,home_runs:4,runs_batted_in:37,stolen_bases:5,caught_stealing:3,walks:35,strikeouts:33,batting_avg:.259,onbase:.318,slugging:.337,ops:erc">.337,ops+:lugging">.655,bases:143,double_plays:19,hit_by_pitch:2,sac_hits:2,sac_flies:1,intentional_walks:19
pos:1B,name:Pedro Guerrero,age:33,games:162,plate_appearances:665,at_bats:570,runs:60,hits:177,doubles:42,triples:1,home_runs:17,runs_batted_in:117,stolen_bases:2,caught_stealing:0,walks:79,strikeouts:84,batting_avg:.311,onbase:.391,slugging:.477,ops:erc">.477,ops+:lugging">.868,bases:272,double_plays:17,hit_by_pitch:4,sac_hits:0,sac_flies:12,intentional_walks:13
pos:2B,name:Jose Oquendo,age:25,games:163,plate_appearances:650,at_bats:556,runs:59,hits:162,doubles:28,triples:7,home_runs:1,runs_batted_in:48,stolen_bases:3,caught_stealing:5,walks:79,strikeouts:59,batting_avg:.291,onbase:.375,slugging:.372,ops:erc">.372,ops+:lugging">.747,bases:207,double_plays:12,hit_by_pitch:0,sac_hits:7,sac_flies:8,intentional_walks:7
pos:SS,name:Ozzie Smith,age:34,games:155,plate_appearances:664,at_bats:593,runs:82,hits:162,doubles:30,triples:8,home_runs:2,runs_batted_in:50,stolen_bases:29,caught_stealing:7,walks:55,strikeouts:37,batting_avg:.273,onbase:.335,slugging:.361,ops:erc">.361,ops+:lugging">.696,bases:214,double_plays:10,hit_by_pitch:2,sac_hits:11,sac_flies:3,intentional_walks:3
pos:3B,name:Terry Pendleton,age:28,games:162,plate_appearances:661,at_bats:613,runs:83,hits:162,doubles:28,triples:5,home_runs:13,runs_batted_in:74,stolen_bases:9,caught_stealing:5,walks:44,strikeouts:81,batting_avg:.264,onbase:.313,slugging:.390,ops:erc">.390,ops+:lugging">.702,bases:239,double_plays:16,hit_by_pitch:0,sac_hits:2,sac_flies:2,intentional_walks:3
pos:LF,name:Vince Coleman,age:27,games:145,plate_appearances:624,at_bats:563,runs:94,hits:143,doubles:21,triples:9,home_runs:2,runs_batted_in:28,stolen_bases:65,caught_stealing:10,walks:50,strikeouts:90,batting_avg:.254,onbase:.316,slugging:.334,ops:erc">.334,ops+:lugging">.650,bases:188,double_plays:4,hit_by_pitch:2,sac_hits:7,sac_flies:2,intentional_walks:0
pos:CF,name:Milt Thompson,age:30,games:155,plate_appearances:591,at_bats:545,runs:60,hits:158,doubles:28,triples:8,home_runs:4,runs_batted_in:68,stolen_bases:27,caught_stealing:8,walks:39,strikeouts:91,batting_avg:.290,onbase:.340,slugging:.393,ops:erc">.393,ops+:lugging">.733,bases:214,double_plays:12,hit_by_pitch:4,sac_hits:0,sac_flies:3,intentional_walks:5
pos:RF,name:Tom Brunansky,age:28,games:158,plate_appearances:622,at_bats:556,runs:67,hits:133,doubles:29,triples:3,home_runs:20,runs_batted_in:85,stolen_bases:5,caught_stealing:9,walks:59,strikeouts:107,batting_avg:.239,onbase:.312,slugging:.410,ops:erc">.410,ops+:lugging">.722,bases:228,double_plays:10,hit_by_pitch:2,sac_hits:0,sac_flies:5,intentional_walks:3
pos:CF,name:Willie McGee,age:30,games:58,plate_appearances:211,at_bats:199,runs:23,hits:47,doubles:10,triples:2,home_runs:3,runs_batted_in:17,stolen_bases:8,caught_stealing:6,walks:10,strikeouts:34,batting_avg:.236,onbase:.275,slugging:.352,ops:erc">.352,ops+:lugging">.627,bases:70,double_plays:2,hit_by_pitch:1,sac_hits:0,sac_flies:1,intentional_walks:0
pos:OF,name:John Morris,age:28,games:96,plate_appearances:124,at_bats:117,runs:8,hits:28,doubles:4,triples:1,home_runs:2,runs_batted_in:14,stolen_bases:1,caught_stealing:0,walks:4,strikeouts:22,batting_avg:.239,onbase:.264,slugging:.342,ops:erc">.342,ops+:lugging">.606,bases:40,double_plays:4,hit_by_pitch:0,sac_hits:3,sac_flies:0,intentional_walks:0
pos:UT,name:Denny Walling,age:35,games:69,plate_appearances:93,at_bats:79,runs:9,hits:24,doubles:7,triples:0,home_runs:1,runs_batted_in:11,stolen_bases:0,caught_stealing:0,walks:14,strikeouts:12,batting_avg:.304,onbase:.409,slugging:.430,ops:erc">.430,ops+:lugging">.839,bases:34,double_plays:1,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:2
pos:C,name:Todd Zeile,age:23,games:28,plate_appearances:93,at_bats:82,runs:7,hits:21,doubles:3,triples:1,home_runs:1,runs_batted_in:8,stolen_bases:0,caught_stealing:0,walks:9,strikeouts:14,batting_avg:.256,onbase:.326,slugging:.354,ops:erc">.354,ops+:lugging">.680,bases:29,double_plays:1,hit_by_pitch:0,sac_hits:1,sac_flies:1,intentional_walks:1
pos:C,name:Tom Pagnozzi,age:26,games:52,plate_appearances:88,at_bats:80,runs:3,hits:12,doubles:2,triples:0,home_runs:0,runs_batted_in:3,stolen_bases:0,caught_stealing:0,walks:6,strikeouts:19,batting_avg:.150,onbase:.216,slugging:.175,ops:erc">.175,ops+:lugging">.391,bases:14,double_plays:7,hit_by_pitch:1,sac_hits:0,sac_flies:1,intentional_walks:2
pos:IF,name:Tim Jones,age:26,games:42,plate_appearances:86,at_bats:75,runs:11,hits:22,doubles:6,triples:0,home_runs:0,runs_batted_in:7,stolen_bases:1,caught_stealing:0,walks:7,strikeouts:8,batting_avg:.293,onbase:.353,slugging:.373,ops:erc">.373,ops+:lugging">.726,bases:28,double_plays:2,hit_by_pitch:1,sac_hits:1,sac_flies:2,intentional_walks:1
pos:UT,name:Jim Lindeman,age:27,games:73,plate_appearances:50,at_bats:45,runs:8,hits:5,doubles:1,triples:0,home_runs:0,runs_batted_in:2,stolen_bases:0,caught_stealing:0,walks:3,strikeouts:18,batting_avg:.111,onbase:.163,slugging:.133,ops:erc">.133,ops+:lugging">.297,bases:6,double_plays:2,hit_by_pitch:0,sac_hits:1,sac_flies:1,intentional_walks:0
pos:1B,name:Leon Durham,age:31,games:29,plate_appearances:22,at_bats:18,runs:2,hits:1,doubles:1,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:1,walks:2,strikeouts:4,batting_avg:.056,onbase:.182,slugging:.111,ops:erc">.111,ops+:lugging">.293,bases:2,double_plays:0,hit_by_pitch:1,sac_hits:0,sac_flies:1,intentional_walks:0
pos:2B,name:Rod Booker,age:30,games:10,plate_appearances:8,at_bats:8,runs:1,hits:2,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.250,onbase:.250,slugging:.250,ops:erc">.250,ops+:lugging">.500,bases:2,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:3B,name:Craig Wilson,age:24,games:6,plate_appearances:5,at_bats:4,runs:1,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:2,batting_avg:.250,onbase:.400,slugging:.250,ops:erc">.250,ops+:lugging">.650,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Jose DeLeon,age:28,games:36,plate_appearances:94,at_bats:83,runs:3,hits:8,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:2,strikeouts:37,batting_avg:.096,onbase:.118,slugging:.096,ops:erc">.096,ops+:lugging">.214,bases:8,double_plays:1,hit_by_pitch:0,sac_hits:9,sac_flies:0,intentional_walks:0
pos:P,name:Joe Magrane,age:24,games:38,plate_appearances:92,at_bats:80,runs:6,hits:11,doubles:3,triples:0,home_runs:1,runs_batted_in:4,stolen_bases:0,caught_stealing:0,walks:4,strikeouts:18,batting_avg:.138,onbase:.179,slugging:.213,ops:erc">.213,ops+:lugging">.391,bases:17,double_plays:0,hit_by_pitch:0,sac_hits:8,sac_flies:0,intentional_walks:0
pos:P,name:Ken Hill,age:23,games:33,plate_appearances:69,at_bats:59,runs:4,hits:9,doubles:1,triples:0,home_runs:0,runs_batted_in:3,stolen_bases:0,caught_stealing:0,walks:2,strikeouts:21,batting_avg:.153,onbase:.180,slugging:.169,ops:erc">.169,ops+:lugging">.350,bases:10,double_plays:0,hit_by_pitch:0,sac_hits:8,sac_flies:0,intentional_walks:0
pos:P,name:Scott Terry,age:29,games:35,plate_appearances:51,at_bats:45,runs:3,hits:7,doubles:1,triples:0,home_runs:2,runs_batted_in:4,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:11,batting_avg:.156,onbase:.191,slugging:.311,ops:erc">.311,ops+:lugging">.503,bases:14,double_plays:0,hit_by_pitch:1,sac_hits:4,sac_flies:0,intentional_walks:0
pos:P,name:Ted Power,age:34,games:23,plate_appearances:36,at_bats:33,runs:1,hits:3,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:16,batting_avg:.091,onbase:.091,slugging:.091,ops:erc">.091,ops+:lugging">.182,bases:3,double_plays:0,hit_by_pitch:0,sac_hits:3,sac_flies:0,intentional_walks:0
pos:P,name:Frank DiPino,age:32,games:67,plate_appearances:14,at_bats:13,runs:0,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:9,batting_avg:.077,onbase:.077,slugging:.077,ops:erc">.077,ops+:lugging">.154,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Ricky Horton,age:29,games:11,plate_appearances:13,at_bats:11,runs:0,hits:3,doubles:1,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.273,onbase:.273,slugging:.364,ops:erc">.364,ops+:lugging">.636,bases:4,double_plays:0,hit_by_pitch:0,sac_hits:2,sac_flies:0,intentional_walks:0
pos:P,name:Cris Carpenter,age:24,games:36,plate_appearances:11,at_bats:9,runs:1,hits:4,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:2,batting_avg:.444,onbase:.444,slugging:.444,ops:erc">.444,ops+:lugging">.889,bases:4,double_plays:0,hit_by_pitch:0,sac_hits:2,sac_flies:0,intentional_walks:0
pos:P,name:Don Heinkel,age:29,games:7,plate_appearances:10,at_bats:6,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:2,strikeouts:3,batting_avg:.000,onbase:.250,slugging:.000,ops:erc">.000,ops+:lugging">.250,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:2,sac_flies:0,intentional_walks:0
pos:P,name:Bob Tewksbury,age:28,games:7,plate_appearances:9,at_bats:9,runs:0,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:5,batting_avg:.111,onbase:.111,slugging:.111,ops:erc">.111,ops+:lugging">.222,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:John Costello,age:28,games:48,plate_appearances:8,at_bats:6,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:5,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:2,sac_flies:0,intentional_walks:0
pos:P,name:Ken Dayley,age:30,games:71,plate_appearances:5,at_bats:5,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:2,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Dan Quisenberry,age:36,games:63,plate_appearances:4,at_bats:4,runs:0,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.250,onbase:.250,slugging:.250,ops:erc">.250,ops+:lugging">.500,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Matt Kinzer,age:26,games:8,plate_appearances:2,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Todd Worrell,age:29,games:47,plate_appearances:2,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
