pos:C,name:Tony Pena,age:31,games:149,plate_appearances:546,at_bats:505,runs:55,hits:133,doubles:23,triples:1,home_runs:10,runs_batted_in:51,stolen_bases:6,caught_stealing:2,walks:33,strikeouts:60,batting_avg:.263,onbase:.308,slugging:.372,ops:erc">.372,ops+:lugging">.680,bases:188,double_plays:12,hit_by_pitch:1,sac_hits:3,sac_flies:4,intentional_walks:11
pos:UT,name:Curt Ford,age:27,games:91,plate_appearances:139,at_bats:128,runs:11,hits:25,doubles:6,triples:0,home_runs:1,runs_batted_in:18,stolen_bases:6,caught_stealing:1,walks:8,strikeouts:26,batting_avg:.195,onbase:.239,slugging:.266,ops:erc">.266,ops+:lugging">.505,bases:34,double_plays:4,hit_by_pitch:0,sac_hits:1,sac_flies:2,intentional_walks:1
pos:1B,name:Mike Laga,age:28,games:41,plate_appearances:102,at_bats:100,runs:5,hits:13,doubles:0,triples:0,home_runs:1,runs_batted_in:4,stolen_bases:0,caught_stealing:0,walks:2,strikeouts:21,batting_avg:.130,onbase:.147,slugging:.160,ops:erc">.160,ops+:lugging">.307,bases:16,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:UT,name:Tom Lawless,age:31,games:54,plate_appearances:79,at_bats:65,runs:9,hits:10,doubles:2,triples:1,home_runs:1,runs_batted_in:3,stolen_bases:6,caught_stealing:0,walks:7,strikeouts:9,batting_avg:.154,onbase:.236,slugging:.262,ops:erc">.262,ops+:lugging">.498,bases:17,double_plays:1,hit_by_pitch:0,sac_hits:7,sac_flies:0,intentional_walks:0
pos:2B,name:Tom Herr,age:32,games:15,plate_appearances:63,at_bats:50,runs:4,hits:13,doubles:0,triples:0,home_runs:1,runs_batted_in:3,stolen_bases:3,caught_stealing:0,walks:11,strikeouts:4,batting_avg:.260,onbase:.393,slugging:.320,ops:erc">.320,ops+:lugging">.713,bases:16,double_plays:1,hit_by_pitch:0,sac_hits:2,sac_flies:0,intentional_walks:3
pos:UT,name:Denny Walling,age:34,games:19,plate_appearances:60,at_bats:58,runs:3,hits:13,doubles:3,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:1,caught_stealing:0,walks:2,strikeouts:7,batting_avg:.224,onbase:.250,slugging:.276,ops:erc">.276,ops+:lugging">.526,bases:16,double_plays:1,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:C,name:Steve Lake,age:31,games:36,plate_appearances:59,at_bats:54,runs:5,hits:15,doubles:3,triples:0,home_runs:1,runs_batted_in:4,stolen_bases:0,caught_stealing:0,walks:3,strikeouts:15,batting_avg:.278,onbase:.339,slugging:.389,ops:erc">.389,ops+:lugging">.728,bases:21,double_plays:0,hit_by_pitch:2,sac_hits:0,sac_flies:0,intentional_walks:0
pos:MI,name:Tim Jones,age:25,games:31,plate_appearances:56,at_bats:52,runs:2,hits:14,doubles:0,triples:0,home_runs:0,runs_batted_in:3,stolen_bases:4,caught_stealing:1,walks:4,strikeouts:10,batting_avg:.269,onbase:.321,slugging:.269,ops:erc">.269,ops+:lugging">.591,bases:14,double_plays:1,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:1B,name:Mike Fitzgerald,age:24,games:13,plate_appearances:47,at_bats:46,runs:4,hits:9,doubles:1,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:9,batting_avg:.196,onbase:.213,slugging:.217,ops:erc">.217,ops+:lugging">.430,bases:10,double_plays:0,hit_by_pitch:1,sac_hits:0,sac_flies:0,intentional_walks:0
pos:UT,name:Jim Lindeman,age:26,games:17,plate_appearances:46,at_bats:43,runs:3,hits:9,doubles:1,triples:0,home_runs:2,runs_batted_in:7,stolen_bases:0,caught_stealing:0,walks:2,strikeouts:9,batting_avg:.209,onbase:.244,slugging:.372,ops:erc">.372,ops+:lugging">.617,bases:16,double_plays:1,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:3B,name:Rod Booker,age:29,games:18,plate_appearances:39,at_bats:35,runs:6,hits:12,doubles:3,triples:0,home_runs:0,runs_batted_in:3,stolen_bases:2,caught_stealing:2,walks:4,strikeouts:3,batting_avg:.343,onbase:.410,slugging:.429,ops:erc">.429,ops+:lugging">.839,bases:15,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:OF,name:John Morris,age:27,games:20,plate_appearances:39,at_bats:38,runs:3,hits:11,doubles:2,triples:1,home_runs:0,runs_batted_in:3,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:7,batting_avg:.289,onbase:.308,slugging:.395,ops:erc">.395,ops+:lugging">.702,bases:15,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:UT,name:Duane Walker,age:31,games:24,plate_appearances:24,at_bats:22,runs:1,hits:4,doubles:1,triples:0,home_runs:0,runs_batted_in:3,stolen_bases:0,caught_stealing:0,walks:2,strikeouts:7,batting_avg:.182,onbase:.250,slugging:.227,ops:erc">.227,ops+:lugging">.477,bases:5,double_plays:1,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Jose DeLeon,age:27,games:35,plate_appearances:86,at_bats:72,runs:1,hits:10,doubles:1,triples:0,home_runs:0,runs_batted_in:2,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:19,batting_avg:.139,onbase:.162,slugging:.153,ops:erc">.153,ops+:lugging">.315,bases:11,double_plays:1,hit_by_pitch:1,sac_hits:12,sac_flies:0,intentional_walks:0
pos:P,name:Joe Magrane,age:23,games:25,plate_appearances:57,at_bats:48,runs:2,hits:8,doubles:1,triples:0,home_runs:1,runs_batted_in:3,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:18,batting_avg:.167,onbase:.184,slugging:.250,ops:erc">.250,ops+:lugging">.434,bases:12,double_plays:1,hit_by_pitch:0,sac_hits:8,sac_flies:0,intentional_walks:0
pos:P,name:John Tudor,age:34,games:23,plate_appearances:54,at_bats:46,runs:0,hits:5,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:3,strikeouts:15,batting_avg:.109,onbase:.163,slugging:.109,ops:erc">.109,ops+:lugging">.272,bases:5,double_plays:1,hit_by_pitch:0,sac_hits:5,sac_flies:0,intentional_walks:0
pos:P,name:Larry McWilliams,age:34,games:45,plate_appearances:40,at_bats:37,runs:6,hits:6,doubles:1,triples:0,home_runs:0,runs_batted_in:3,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:12,batting_avg:.162,onbase:.205,slugging:.189,ops:erc">.189,ops+:lugging">.394,bases:7,double_plays:0,hit_by_pitch:2,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Scott Terry,age:28,games:51,plate_appearances:34,at_bats:28,runs:5,hits:7,doubles:1,triples:0,home_runs:0,runs_batted_in:2,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:7,batting_avg:.250,onbase:.276,slugging:.286,ops:erc">.286,ops+:lugging">.562,bases:8,double_plays:0,hit_by_pitch:0,sac_hits:5,sac_flies:0,intentional_walks:0
pos:P,name:Bob Forsch,age:38,games:31,plate_appearances:31,at_bats:25,runs:3,hits:7,doubles:0,triples:0,home_runs:0,runs_batted_in:2,stolen_bases:1,caught_stealing:0,walks:1,strikeouts:6,batting_avg:.280,onbase:.308,slugging:.280,ops:erc">.280,ops+:lugging">.588,bases:7,double_plays:0,hit_by_pitch:0,sac_hits:5,sac_flies:0,intentional_walks:0
pos:P,name:Danny Cox,age:28,games:13,plate_appearances:28,at_bats:23,runs:0,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:13,batting_avg:.043,onbase:.043,slugging:.043,ops:erc">.043,ops+:lugging">.087,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:5,sac_flies:0,intentional_walks:0
pos:P,name:Greg Mathews,age:26,games:13,plate_appearances:25,at_bats:23,runs:1,hits:4,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:7,batting_avg:.174,onbase:.208,slugging:.174,ops:erc">.174,ops+:lugging">.382,bases:4,double_plays:1,hit_by_pitch:1,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Randy O'Neal,age:27,games:10,plate_appearances:20,at_bats:19,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:4,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Cris Carpenter,age:23,games:8,plate_appearances:17,at_bats:14,runs:1,hits:2,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:3,batting_avg:.143,onbase:.143,slugging:.143,ops:erc">.143,ops+:lugging">.286,bases:2,double_plays:0,hit_by_pitch:0,sac_hits:3,sac_flies:0,intentional_walks:0
pos:P,name:Todd Worrell,age:28,games:68,plate_appearances:7,at_bats:6,runs:1,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:5,batting_avg:.000,onbase:.143,slugging:.000,ops:erc">.000,ops+:lugging">.143,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:John Costello,age:27,games:36,plate_appearances:5,at_bats:5,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:3,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Ken Dayley,age:29,games:54,plate_appearances:4,at_bats:4,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:2,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Ken Hill,age:22,games:4,plate_appearances:3,at_bats:3,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Steve Peters,age:25,games:44,plate_appearances:3,at_bats:3,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:2,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Dan Quisenberry,age:35,games:33,plate_appearances:2,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:0,batting_avg:.000,onbase:.500,slugging:.000,ops:erc">.000,ops+:lugging">.500,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Scott Arnold,age:25,games:6,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Gibson Alba,age:28,games:3,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
