pos:C,name:Yadier Molina,age:36,games:113,plate_appearances:452,at_bats:419,runs:45,hits:113,doubles:24,triples:0,home_runs:10,runs_batted_in:57,stolen_bases:6,caught_stealing:0,walks:23,strikeouts:58,batting_avg:.270,onbase:.312,slugging:.399,ops:erc">.399,ops+:lugging">.711,bases:167,double_plays:14,hit_by_pitch:5,sac_hits:0,sac_flies:5,intentional_walks:0
pos:1B,name:Paul Goldschmidt,age:31,games:161,plate_appearances:682,at_bats:597,runs:97,hits:155,doubles:25,triples:1,home_runs:34,runs_batted_in:97,stolen_bases:3,caught_stealing:1,walks:78,strikeouts:166,batting_avg:.260,onbase:.346,slugging:.476,ops:erc">.476,ops+:lugging">.821,bases:284,double_plays:11,hit_by_pitch:2,sac_hits:0,sac_flies:3,intentional_walks:2
pos:2B,name:Kolten Wong,age:28,games:148,plate_appearances:549,at_bats:478,runs:61,hits:136,doubles:25,triples:4,home_runs:11,runs_batted_in:59,stolen_bases:24,caught_stealing:4,walks:47,strikeouts:83,batting_avg:.285,onbase:.361,slugging:.423,ops:erc">.423,ops+:lugging">.784,bases:202,double_plays:2,hit_by_pitch:13,sac_hits:6,sac_flies:5,intentional_walks:5
pos:SS,name:Paul DeJong,age:25,games:159,plate_appearances:664,at_bats:583,runs:97,hits:136,doubles:31,triples:1,home_runs:30,runs_batted_in:78,stolen_bases:9,caught_stealing:5,walks:62,strikeouts:149,batting_avg:.233,onbase:.318,slugging:.444,ops:erc">.444,ops+:lugging">.762,bases:259,double_plays:15,hit_by_pitch:13,sac_hits:0,sac_flies:6,intentional_walks:1
pos:3B,name:Matt Carpenter,age:33,games:129,plate_appearances:492,at_bats:416,runs:59,hits:94,doubles:20,triples:2,home_runs:15,runs_batted_in:46,stolen_bases:6,caught_stealing:1,walks:63,strikeouts:129,batting_avg:.226,onbase:.334,slugging:.392,ops:erc">.392,ops+:lugging">.726,bases:163,double_plays:3,hit_by_pitch:7,sac_hits:1,sac_flies:5,intentional_walks:0
pos:LF,name:Marcell Ozuna,age:28,games:130,plate_appearances:549,at_bats:485,runs:80,hits:117,doubles:23,triples:1,home_runs:29,runs_batted_in:89,stolen_bases:12,caught_stealing:2,walks:62,strikeouts:114,batting_avg:.241,onbase:.328,slugging:.472,ops:erc">.472,ops+:lugging">.800,bases:229,double_plays:21,hit_by_pitch:1,sac_hits:0,sac_flies:1,intentional_walks:2
pos:CF,name:Harrison Bader,age:25,games:128,plate_appearances:406,at_bats:347,runs:54,hits:71,doubles:14,triples:3,home_runs:12,runs_batted_in:39,stolen_bases:11,caught_stealing:3,walks:46,strikeouts:117,batting_avg:.205,onbase:.314,slugging:.366,ops:erc">.366,ops+:lugging">.680,bases:127,double_plays:3,hit_by_pitch:10,sac_hits:1,sac_flies:2,intentional_walks:4
pos:RF,name:Dexter Fowler,age:33,games:150,plate_appearances:574,at_bats:487,runs:69,hits:116,doubles:24,triples:1,home_runs:19,runs_batted_in:67,stolen_bases:8,caught_stealing:5,walks:74,strikeouts:142,batting_avg:.238,onbase:.346,slugging:.409,ops:erc">.409,ops+:lugging">.754,bases:199,double_plays:6,hit_by_pitch:8,sac_hits:1,sac_flies:4,intentional_walks:1
pos:RF,name:Jose Martinez,age:30,games:128,plate_appearances:373,at_bats:334,runs:45,hits:90,doubles:13,triples:2,home_runs:10,runs_batted_in:42,stolen_bases:3,caught_stealing:0,walks:35,strikeouts:82,batting_avg:.269,onbase:.340,slugging:.410,ops:erc">.410,ops+:lugging">.751,bases:137,double_plays:14,hit_by_pitch:2,sac_hits:0,sac_flies:2,intentional_walks:0
pos:IF,name:Tommy Edman,age:24,games:92,plate_appearances:349,at_bats:326,runs:59,hits:99,doubles:17,triples:7,home_runs:11,runs_batted_in:36,stolen_bases:15,caught_stealing:1,walks:16,strikeouts:61,batting_avg:.304,onbase:.350,slugging:.500,ops:erc">.500,ops+:lugging">.850,bases:163,double_plays:3,hit_by_pitch:7,sac_hits:0,sac_flies:0,intentional_walks:0
pos:C,name:Matt Wieters,age:33,games:67,plate_appearances:183,at_bats:168,runs:15,hits:36,doubles:4,triples:0,home_runs:11,runs_batted_in:27,stolen_bases:1,caught_stealing:1,walks:12,strikeouts:47,batting_avg:.214,onbase:.268,slugging:.435,ops:erc">.435,ops+:lugging">.702,bases:73,double_plays:3,hit_by_pitch:1,sac_hits:0,sac_flies:2,intentional_walks:0
