pos:C,name:Yadier Molina,age:29,games:138,plate_appearances:563,at_bats:505,runs:65,hits:159,doubles:28,triples:0,home_runs:22,runs_batted_in:76,stolen_bases:12,caught_stealing:3,walks:45,strikeouts:55,batting_avg:.315,onbase:.373,slugging:.501,ops:erc">.501,ops+:lugging">.874,bases:253,double_plays:10,hit_by_pitch:5,sac_hits:3,sac_flies:5,intentional_walks:4
pos:1B,name:Allen Craig,age:27,games:119,plate_appearances:514,at_bats:469,runs:76,hits:144,doubles:35,triples:0,home_runs:22,runs_batted_in:92,stolen_bases:2,caught_stealing:1,walks:37,strikeouts:89,batting_avg:.307,onbase:.354,slugging:.522,ops:erc">.522,ops+:lugging">.876,bases:245,double_plays:15,hit_by_pitch:1,sac_hits:0,sac_flies:7,intentional_walks:1
pos:2B,name:Daniel Descalso,age:25,games:143,plate_appearances:426,at_bats:374,runs:41,hits:85,doubles:10,triples:7,home_runs:4,runs_batted_in:26,stolen_bases:6,caught_stealing:3,walks:37,strikeouts:83,batting_avg:.227,onbase:.303,slugging:.324,ops:erc">.324,ops+:lugging">.627,bases:121,double_plays:5,hit_by_pitch:5,sac_hits:7,sac_flies:3,intentional_walks:3
pos:SS,name:Rafael Furcal,age:34,games:121,plate_appearances:531,at_bats:477,runs:69,hits:126,doubles:18,triples:3,home_runs:5,runs_batted_in:49,stolen_bases:12,caught_stealing:4,walks:44,strikeouts:57,batting_avg:.264,onbase:.325,slugging:.346,ops:erc">.346,ops+:lugging">.671,bases:165,double_plays:7,hit_by_pitch:1,sac_hits:5,sac_flies:4,intentional_walks:1
pos:3B,name:David Freese,age:29,games:144,plate_appearances:567,at_bats:501,runs:70,hits:147,doubles:25,triples:1,home_runs:20,runs_batted_in:79,stolen_bases:3,caught_stealing:3,walks:57,strikeouts:122,batting_avg:.293,onbase:.372,slugging:.467,ops:erc">.467,ops+:lugging">.839,bases:234,double_plays:19,hit_by_pitch:7,sac_hits:0,sac_flies:2,intentional_walks:2
pos:LF,name:Matt Holliday,age:32,games:157,plate_appearances:688,at_bats:599,runs:95,hits:177,doubles:36,triples:2,home_runs:27,runs_batted_in:102,stolen_bases:4,caught_stealing:4,walks:75,strikeouts:132,batting_avg:.295,onbase:.379,slugging:.497,ops:erc">.497,ops+:lugging">.877,bases:298,double_plays:16,hit_by_pitch:9,sac_hits:0,sac_flies:5,intentional_walks:3
pos:CF,name:Jon Jay,age:27,games:117,plate_appearances:502,at_bats:443,runs:70,hits:135,doubles:22,triples:4,home_runs:4,runs_batted_in:40,stolen_bases:19,caught_stealing:7,walks:34,strikeouts:71,batting_avg:.305,onbase:.373,slugging:.400,ops:erc">.400,ops+:lugging">.773,bases:177,double_plays:9,hit_by_pitch:15,sac_hits:9,sac_flies:1,intentional_walks:3
pos:RF,name:Carlos Beltran,age:35,games:151,plate_appearances:619,at_bats:547,runs:83,hits:147,doubles:26,triples:1,home_runs:32,runs_batted_in:97,stolen_bases:13,caught_stealing:6,walks:65,strikeouts:124,batting_avg:.269,onbase:.346,slugging:.495,ops:erc">.495,ops+:lugging">.842,bases:271,double_plays:9,hit_by_pitch:2,sac_hits:1,sac_flies:4,intentional_walks:15
pos:CI,name:Matt Carpenter,age:26,games:114,plate_appearances:340,at_bats:296,runs:44,hits:87,doubles:22,triples:5,home_runs:6,runs_batted_in:46,stolen_bases:1,caught_stealing:1,walks:34,strikeouts:63,batting_avg:.294,onbase:.365,slugging:.463,ops:erc">.463,ops+:lugging">.828,bases:137,double_plays:10,hit_by_pitch:3,sac_hits:0,sac_flies:7,intentional_walks:2
pos:2B,name:Skip Schumaker,age:32,games:107,plate_appearances:304,at_bats:272,runs:37,hits:75,doubles:14,triples:4,home_runs:1,runs_batted_in:28,stolen_bases:1,caught_stealing:1,walks:27,strikeouts:50,batting_avg:.276,onbase:.339,slugging:.368,ops:erc">.368,ops+:lugging">.707,bases:100,double_plays:6,hit_by_pitch:0,sac_hits:3,sac_flies:2,intentional_walks:2
pos:2B,name:Tyler Greene,age:28,games:77,plate_appearances:197,at_bats:179,runs:16,hits:39,doubles:9,triples:2,home_runs:4,runs_batted_in:19,stolen_bases:9,caught_stealing:2,walks:13,strikeouts:56,batting_avg:.218,onbase:.272,slugging:.358,ops:erc">.358,ops+:lugging">.629,bases:64,double_plays:4,hit_by_pitch:1,sac_hits:2,sac_flies:2,intentional_walks:1
pos:CF,name:Shane Robinson,age:27,games:102,plate_appearances:181,at_bats:166,runs:20,hits:42,doubles:8,triples:0,home_runs:3,runs_batted_in:16,stolen_bases:1,caught_stealing:0,walks:14,strikeouts:32,batting_avg:.253,onbase:.309,slugging:.355,ops:erc">.355,ops+:lugging">.665,bases:59,double_plays:5,hit_by_pitch:0,sac_hits:0,sac_flies:1,intentional_walks:2
