pos:C,name:Tony Pena,age:29,games:144,plate_appearances:565,at_bats:510,runs:56,hits:147,doubles:26,triples:2,home_runs:10,runs_batted_in:52,stolen_bases:9,caught_stealing:10,walks:53,strikeouts:69,batting_avg:.288,onbase:.356,slugging:.406,ops:erc">.406,ops+:lugging">.762,bases:207,double_plays:21,hit_by_pitch:1,sac_hits:0,sac_flies:1,intentional_walks:6
pos:OF,name:Bobby Bonilla,age:23,games:63,plate_appearances:225,at_bats:192,runs:28,hits:46,doubles:6,triples:2,home_runs:1,runs_batted_in:17,stolen_bases:4,caught_stealing:4,walks:29,strikeouts:39,batting_avg:.240,onbase:.342,slugging:.307,ops:erc">.307,ops+:lugging">.650,bases:59,double_plays:5,hit_by_pitch:1,sac_hits:3,sac_flies:0,intentional_walks:1
pos:SS,name:Sam Khalifa,age:22,games:64,plate_appearances:173,at_bats:151,runs:8,hits:28,doubles:6,triples:0,home_runs:0,runs_batted_in:4,stolen_bases:0,caught_stealing:2,walks:19,strikeouts:28,batting_avg:.185,onbase:.276,slugging:.225,ops:erc">.225,ops+:lugging">.502,bases:34,double_plays:5,hit_by_pitch:0,sac_hits:3,sac_flies:0,intentional_walks:6
pos:SS,name:U L Washington,age:32,games:72,plate_appearances:155,at_bats:135,runs:14,hits:27,doubles:0,triples:4,home_runs:0,runs_batted_in:10,stolen_bases:6,caught_stealing:0,walks:15,strikeouts:27,batting_avg:.200,onbase:.278,slugging:.259,ops:erc">.259,ops+:lugging">.537,bases:35,double_plays:1,hit_by_pitch:0,sac_hits:4,sac_flies:1,intentional_walks:2
pos:C,name:Junior Ortiz,age:26,games:49,plate_appearances:122,at_bats:110,runs:11,hits:37,doubles:6,triples:0,home_runs:0,runs_batted_in:14,stolen_bases:0,caught_stealing:1,walks:9,strikeouts:13,batting_avg:.336,onbase:.380,slugging:.391,ops:erc">.391,ops+:lugging">.771,bases:43,double_plays:4,hit_by_pitch:0,sac_hits:1,sac_flies:2,intentional_walks:0
pos:UT,name:Lee Mazzilli,age:31,games:61,plate_appearances:120,at_bats:93,runs:18,hits:21,doubles:2,triples:1,home_runs:1,runs_batted_in:8,stolen_bases:3,caught_stealing:3,walks:26,strikeouts:25,batting_avg:.226,onbase:.392,slugging:.301,ops:erc">.301,ops+:lugging">.693,bases:28,double_plays:2,hit_by_pitch:0,sac_hits:0,sac_flies:1,intentional_walks:1
pos:RF,name:Benny Distefano,age:24,games:31,plate_appearances:42,at_bats:39,runs:3,hits:7,doubles:1,triples:0,home_runs:1,runs_batted_in:5,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:5,batting_avg:.179,onbase:.190,slugging:.282,ops:erc">.282,ops+:lugging">.473,bases:11,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:2,intentional_walks:0
pos:CF,name:Trench Davis,age:25,games:15,plate_appearances:24,at_bats:23,runs:2,hits:3,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:4,batting_avg:.130,onbase:.125,slugging:.130,ops:erc">.130,ops+:lugging">.255,bases:3,double_plays:1,hit_by_pitch:0,sac_hits:0,sac_flies:1,intentional_walks:0
pos:LF,name:Steve Kemp,age:31,games:13,plate_appearances:20,at_bats:16,runs:1,hits:3,doubles:0,triples:0,home_runs:1,runs_batted_in:1,stolen_bases:1,caught_stealing:0,walks:4,strikeouts:6,batting_avg:.188,onbase:.350,slugging:.375,ops:erc">.375,ops+:lugging">.725,bases:6,double_plays:1,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:3B,name:Rick Renteria,age:24,games:10,plate_appearances:12,at_bats:12,runs:2,hits:3,doubles:1,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:4,batting_avg:.250,onbase:.250,slugging:.333,ops:erc">.333,ops+:lugging">.583,bases:4,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:C,name:Ruben Rodriguez,age:21,games:2,plate_appearances:3,at_bats:3,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Rick Rhoden,age:33,games:41,plate_appearances:101,at_bats:90,runs:9,hits:25,doubles:9,triples:0,home_runs:1,runs_batted_in:10,stolen_bases:0,caught_stealing:1,walks:3,strikeouts:13,batting_avg:.278,onbase:.298,slugging:.411,ops:erc">.411,ops+:lugging">.709,bases:37,double_plays:5,hit_by_pitch:0,sac_hits:7,sac_flies:1,intentional_walks:0
pos:P,name:Rick Reuschel,age:37,games:43,plate_appearances:81,at_bats:70,runs:7,hits:11,doubles:2,triples:0,home_runs:0,runs_batted_in:6,stolen_bases:0,caught_stealing:0,walks:3,strikeouts:19,batting_avg:.157,onbase:.192,slugging:.186,ops:erc">.186,ops+:lugging">.377,bases:13,double_plays:0,hit_by_pitch:0,sac_hits:8,sac_flies:0,intentional_walks:0
pos:P,name:Mike Bielecki,age:26,games:31,plate_appearances:54,at_bats:48,runs:3,hits:3,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:2,strikeouts:26,batting_avg:.063,onbase:.100,slugging:.063,ops:erc">.063,ops+:lugging">.163,bases:3,double_plays:0,hit_by_pitch:0,sac_hits:4,sac_flies:0,intentional_walks:0
pos:P,name:Bob Walk,age:29,games:44,plate_appearances:42,at_bats:39,runs:2,hits:6,doubles:3,triples:0,home_runs:0,runs_batted_in:7,stolen_bases:0,caught_stealing:2,walks:1,strikeouts:11,batting_avg:.154,onbase:.171,slugging:.231,ops:erc">.231,ops+:lugging">.402,bases:9,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:1,intentional_walks:0
pos:P,name:Bob Kipper,age:21,games:21,plate_appearances:37,at_bats:33,runs:0,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:11,batting_avg:.030,onbase:.059,slugging:.030,ops:erc">.030,ops+:lugging">.089,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:3,sac_flies:0,intentional_walks:0
pos:P,name:Larry McWilliams,age:32,games:50,plate_appearances:34,at_bats:29,runs:2,hits:4,doubles:1,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:2,strikeouts:11,batting_avg:.138,onbase:.194,slugging:.172,ops:erc">.172,ops+:lugging">.366,bases:5,double_plays:0,hit_by_pitch:0,sac_hits:3,sac_flies:0,intentional_walks:0
pos:P,name:Jim Winn,age:26,games:50,plate_appearances:18,at_bats:16,runs:1,hits:1,doubles:1,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:8,batting_avg:.063,onbase:.118,slugging:.125,ops:erc">.125,ops+:lugging">.243,bases:2,double_plays:1,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Bob Patterson,age:27,games:11,plate_appearances:10,at_bats:8,runs:0,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:6,batting_avg:.125,onbase:.125,slugging:.125,ops:erc">.125,ops+:lugging">.250,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:2,sac_flies:0,intentional_walks:0
pos:P,name:Stan Fansler,age:21,games:5,plate_appearances:7,at_bats:6,runs:0,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:2,batting_avg:.167,onbase:.167,slugging:.167,ops:erc">.167,ops+:lugging">.333,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Barry Jones,age:23,games:26,plate_appearances:6,at_bats:5,runs:0,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.200,onbase:.200,slugging:.200,ops:erc">.200,ops+:lugging">.400,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Don Robinson,age:29,games:50,plate_appearances:6,at_bats:6,runs:1,hits:4,doubles:1,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.667,onbase:.667,slugging:.833,ops:erc">.833,ops+:lugging">1.500,bases:5,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Pat Clements,age:24,games:65,plate_appearances:6,at_bats:6,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:3,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Rich Sauveur,age:22,games:3,plate_appearances:4,at_bats:3,runs:0,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.333,onbase:.333,slugging:.333,ops:erc">.333,ops+:lugging">.667,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Jose DeLeon,age:25,games:9,plate_appearances:2,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.500,slugging:.000,ops:erc">.000,ops+:lugging">.500,bases:0,double_plays:0,hit_by_pitch:1,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Cecilio Guante,age:26,games:52,plate_appearances:1,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Ray Krawczyk,age:26,games:12,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Hipolito Pena,age:22,games:10,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:John Smiley,age:21,games:12,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
