pos:C,name:Tony Pena,age:26,games:151,plate_appearances:580,at_bats:542,runs:51,hits:163,doubles:22,triples:3,home_runs:15,runs_batted_in:70,stolen_bases:6,caught_stealing:7,walks:31,strikeouts:73,batting_avg:.301,onbase:.338,slugging:.435,ops:erc">.435,ops+:lugging">.773,bases:236,double_plays:13,hit_by_pitch:0,sac_hits:6,sac_flies:1,intentional_walks:8
pos:1B,name:Jason Thompson,age:28,games:152,plate_appearances:623,at_bats:517,runs:70,hits:134,doubles:20,triples:1,home_runs:18,runs_batted_in:76,stolen_bases:1,caught_stealing:0,walks:99,strikeouts:128,batting_avg:.259,onbase:.376,slugging:.406,ops:erc">.406,ops+:lugging">.782,bases:210,double_plays:14,hit_by_pitch:1,sac_hits:0,sac_flies:6,intentional_walks:7
pos:2B,name:Johnny Ray,age:26,games:151,plate_appearances:623,at_bats:576,runs:68,hits:163,doubles:38,triples:7,home_runs:5,runs_batted_in:53,stolen_bases:18,caught_stealing:9,walks:35,strikeouts:26,batting_avg:.283,onbase:.323,slugging:.399,ops:erc">.399,ops+:lugging">.722,bases:230,double_plays:11,hit_by_pitch:0,sac_hits:10,sac_flies:2,intentional_walks:3
pos:SS,name:Dale Berra,age:26,games:161,plate_appearances:614,at_bats:537,runs:51,hits:135,doubles:25,triples:1,home_runs:10,runs_batted_in:52,stolen_bases:8,caught_stealing:5,walks:61,strikeouts:84,batting_avg:.251,onbase:.327,slugging:.358,ops:erc">.358,ops+:lugging">.684,bases:192,double_plays:10,hit_by_pitch:0,sac_hits:7,sac_flies:2,intentional_walks:19
pos:3B,name:Bill Madlock,age:32,games:130,plate_appearances:530,at_bats:473,runs:68,hits:153,doubles:21,triples:0,home_runs:12,runs_batted_in:68,stolen_bases:3,caught_stealing:4,walks:49,strikeouts:24,batting_avg:.323,onbase:.386,slugging:.444,ops:erc">.444,ops+:lugging">.830,bases:210,double_plays:16,hit_by_pitch:2,sac_hits:1,sac_flies:5,intentional_walks:10
pos:LF,name:Mike Easler,age:32,games:115,plate_appearances:408,at_bats:381,runs:44,hits:117,doubles:17,triples:2,home_runs:10,runs_batted_in:54,stolen_bases:4,caught_stealing:2,walks:22,strikeouts:64,batting_avg:.307,onbase:.349,slugging:.441,ops:erc">.441,ops+:lugging">.790,bases:168,double_plays:10,hit_by_pitch:3,sac_hits:1,sac_flies:1,intentional_walks:1
pos:CF,name:Marvell Wynne,age:23,games:103,plate_appearances:415,at_bats:366,runs:66,hits:89,doubles:16,triples:2,home_runs:7,runs_batted_in:26,stolen_bases:12,caught_stealing:10,walks:38,strikeouts:52,batting_avg:.243,onbase:.319,slugging:.355,ops:erc">.355,ops+:lugging">.674,bases:130,double_plays:3,hit_by_pitch:3,sac_hits:7,sac_flies:1,intentional_walks:0
pos:RF,name:Dave Parker,age:32,games:144,plate_appearances:586,at_bats:552,runs:68,hits:154,doubles:29,triples:4,home_runs:12,runs_batted_in:69,stolen_bases:12,caught_stealing:9,walks:28,strikeouts:89,batting_avg:.279,onbase:.311,slugging:.411,ops:erc">.411,ops+:lugging">.722,bases:227,double_plays:11,hit_by_pitch:0,sac_hits:0,sac_flies:6,intentional_walks:6
pos:OF,name:Lee Lacy,age:35,games:108,plate_appearances:313,at_bats:288,runs:40,hits:87,doubles:12,triples:3,home_runs:4,runs_batted_in:13,stolen_bases:31,caught_stealing:13,walks:22,strikeouts:36,batting_avg:.302,onbase:.352,slugging:.406,ops:erc">.406,ops+:lugging">.758,bases:117,double_plays:2,hit_by_pitch:0,sac_hits:3,sac_flies:0,intentional_walks:2
pos:CF,name:Lee Mazzilli,age:28,games:109,plate_appearances:305,at_bats:246,runs:37,hits:59,doubles:9,triples:0,home_runs:5,runs_batted_in:24,stolen_bases:15,caught_stealing:5,walks:49,strikeouts:43,batting_avg:.240,onbase:.365,slugging:.337,ops:erc">.337,ops+:lugging">.703,bases:83,double_plays:8,hit_by_pitch:2,sac_hits:4,sac_flies:4,intentional_walks:1
pos:3B,name:Richie Hebner,age:35,games:78,plate_appearances:186,at_bats:162,runs:23,hits:43,doubles:4,triples:1,home_runs:5,runs_batted_in:26,stolen_bases:8,caught_stealing:3,walks:17,strikeouts:28,batting_avg:.265,onbase:.332,slugging:.395,ops:erc">.395,ops+:lugging">.727,bases:64,double_plays:3,hit_by_pitch:1,sac_hits:2,sac_flies:4,intentional_walks:4
