pos:C,name:Tony Pena,age:28,games:147,plate_appearances:587,at_bats:546,runs:53,hits:136,doubles:27,triples:2,home_runs:10,runs_batted_in:59,stolen_bases:12,caught_stealing:8,walks:29,strikeouts:67,batting_avg:.249,onbase:.284,slugging:.361,ops:erc">.361,ops+:lugging">.645,bases:197,double_plays:19,hit_by_pitch:0,sac_hits:7,sac_flies:5,intentional_walks:4
pos:1B,name:Jason Thompson,age:30,games:123,plate_appearances:490,at_bats:402,runs:42,hits:97,doubles:17,triples:1,home_runs:12,runs_batted_in:61,stolen_bases:0,caught_stealing:0,walks:84,strikeouts:58,batting_avg:.241,onbase:.369,slugging:.378,ops:erc">.378,ops+:lugging">.747,bases:152,double_plays:8,hit_by_pitch:0,sac_hits:0,sac_flies:4,intentional_walks:10
pos:2B,name:Johnny Ray,age:28,games:154,plate_appearances:652,at_bats:594,runs:67,hits:163,doubles:33,triples:3,home_runs:7,runs_batted_in:70,stolen_bases:13,caught_stealing:9,walks:46,strikeouts:24,batting_avg:.274,onbase:.325,slugging:.375,ops:erc">.375,ops+:lugging">.700,bases:223,double_plays:11,hit_by_pitch:1,sac_hits:5,sac_flies:6,intentional_walks:10
pos:SS,name:Sam Khalifa,age:21,games:95,plate_appearances:367,at_bats:320,runs:30,hits:76,doubles:14,triples:3,home_runs:2,runs_batted_in:31,stolen_bases:5,caught_stealing:2,walks:34,strikeouts:56,batting_avg:.238,onbase:.307,slugging:.319,ops:erc">.319,ops+:lugging">.626,bases:102,double_plays:9,hit_by_pitch:0,sac_hits:9,sac_flies:4,intentional_walks:8
pos:3B,name:Bill Madlock,age:34,games:110,plate_appearances:449,at_bats:399,runs:49,hits:100,doubles:23,triples:1,home_runs:10,runs_batted_in:41,stolen_bases:3,caught_stealing:3,walks:39,strikeouts:42,batting_avg:.251,onbase:.323,slugging:.388,ops:erc">.388,ops+:lugging">.711,bases:155,double_plays:12,hit_by_pitch:5,sac_hits:3,sac_flies:3,intentional_walks:2
pos:LF,name:Steve Kemp,age:30,games:92,plate_appearances:266,at_bats:236,runs:19,hits:59,doubles:13,triples:2,home_runs:2,runs_batted_in:21,stolen_bases:1,caught_stealing:0,walks:25,strikeouts:54,batting_avg:.250,onbase:.317,slugging:.347,ops:erc">.347,ops+:lugging">.664,bases:82,double_plays:5,hit_by_pitch:0,sac_hits:1,sac_flies:4,intentional_walks:1
pos:CF,name:Marvell Wynne,age:25,games:103,plate_appearances:363,at_bats:337,runs:21,hits:69,doubles:6,triples:3,home_runs:2,runs_batted_in:18,stolen_bases:10,caught_stealing:5,walks:18,strikeouts:48,batting_avg:.205,onbase:.247,slugging:.258,ops:erc">.258,ops+:lugging">.505,bases:87,double_plays:8,hit_by_pitch:1,sac_hits:7,sac_flies:0,intentional_walks:2
pos:RF,name:George Hendrick,age:35,games:69,plate_appearances:277,at_bats:256,runs:23,hits:59,doubles:15,triples:0,home_runs:2,runs_batted_in:25,stolen_bases:1,caught_stealing:0,walks:18,strikeouts:42,batting_avg:.230,onbase:.278,slugging:.313,ops:erc">.313,ops+:lugging">.590,bases:80,double_plays:11,hit_by_pitch:0,sac_hits:0,sac_flies:3,intentional_walks:1
pos:OF,name:Joe Orsulak,age:23,games:121,plate_appearances:436,at_bats:397,runs:54,hits:119,doubles:14,triples:6,home_runs:0,runs_batted_in:21,stolen_bases:24,caught_stealing:11,walks:26,strikeouts:27,batting_avg:.300,onbase:.342,slugging:.365,ops:erc">.365,ops+:lugging">.707,bases:145,double_plays:5,hit_by_pitch:1,sac_hits:9,sac_flies:3,intentional_walks:3
pos:UT,name:Bill Almon,age:32,games:88,plate_appearances:274,at_bats:244,runs:33,hits:66,doubles:17,triples:0,home_runs:6,runs_batted_in:29,stolen_bases:10,caught_stealing:7,walks:22,strikeouts:61,batting_avg:.270,onbase:.330,slugging:.414,ops:erc">.414,ops+:lugging">.744,bases:101,double_plays:6,hit_by_pitch:1,sac_hits:4,sac_flies:3,intentional_walks:0
pos:3B,name:Jim Morrison,age:32,games:92,plate_appearances:257,at_bats:244,runs:17,hits:62,doubles:10,triples:0,home_runs:4,runs_batted_in:22,stolen_bases:3,caught_stealing:0,walks:8,strikeouts:44,batting_avg:.254,onbase:.277,slugging:.344,ops:erc">.344,ops+:lugging">.622,bases:84,double_plays:4,hit_by_pitch:1,sac_hits:1,sac_flies:3,intentional_walks:1
