pos:C,name:Tony Pena,age:25,games:138,plate_appearances:523,at_bats:497,runs:53,hits:147,doubles:28,triples:4,home_runs:11,runs_batted_in:63,stolen_bases:2,caught_stealing:5,walks:17,strikeouts:57,batting_avg:.296,onbase:.323,slugging:.435,ops:erc">.435,ops+:lugging">.758,bases:216,double_plays:17,hit_by_pitch:4,sac_hits:3,sac_flies:2,intentional_walks:3
pos:1B,name:Jason Thompson,age:27,games:156,plate_appearances:662,at_bats:550,runs:87,hits:156,doubles:32,triples:0,home_runs:31,runs_batted_in:101,stolen_bases:1,caught_stealing:0,walks:101,strikeouts:107,batting_avg:.284,onbase:.391,slugging:.511,ops:erc">.511,ops+:lugging">.902,bases:281,double_plays:11,hit_by_pitch:2,sac_hits:0,sac_flies:9,intentional_walks:7
pos:2B,name:Johnny Ray,age:25,games:162,plate_appearances:703,at_bats:647,runs:79,hits:182,doubles:30,triples:7,home_runs:7,runs_batted_in:63,stolen_bases:16,caught_stealing:7,walks:36,strikeouts:34,batting_avg:.281,onbase:.318,slugging:.382,ops:erc">.382,ops+:lugging">.700,bases:247,double_plays:8,hit_by_pitch:1,sac_hits:13,sac_flies:5,intentional_walks:1
pos:SS,name:Dale Berra,age:25,games:156,plate_appearances:583,at_bats:529,runs:64,hits:139,doubles:25,triples:5,home_runs:10,runs_batted_in:61,stolen_bases:6,caught_stealing:6,walks:33,strikeouts:83,batting_avg:.263,onbase:.306,slugging:.386,ops:erc">.386,ops+:lugging">.692,bases:204,double_plays:15,hit_by_pitch:4,sac_hits:8,sac_flies:9,intentional_walks:12
pos:3B,name:Bill Madlock,age:31,games:154,plate_appearances:634,at_bats:568,runs:92,hits:181,doubles:33,triples:3,home_runs:19,runs_batted_in:95,stolen_bases:18,caught_stealing:6,walks:48,strikeouts:39,batting_avg:.319,onbase:.368,slugging:.488,ops:erc">.488,ops+:lugging">.856,bases:277,double_plays:12,hit_by_pitch:4,sac_hits:1,sac_flies:13,intentional_walks:16
pos:LF,name:Mike Easler,age:31,games:142,plate_appearances:526,at_bats:475,runs:52,hits:131,doubles:27,triples:2,home_runs:15,runs_batted_in:58,stolen_bases:1,caught_stealing:1,walks:40,strikeouts:85,batting_avg:.276,onbase:.337,slugging:.436,ops:erc">.436,ops+:lugging">.773,bases:207,double_plays:11,hit_by_pitch:6,sac_hits:1,sac_flies:4,intentional_walks:12
pos:CF,name:Omar Moreno,age:29,games:158,plate_appearances:706,at_bats:645,runs:82,hits:158,doubles:18,triples:9,home_runs:3,runs_batted_in:44,stolen_bases:60,caught_stealing:26,walks:44,strikeouts:121,batting_avg:.245,onbase:.292,slugging:.315,ops:erc">.315,ops+:lugging">.606,bases:203,double_plays:6,hit_by_pitch:1,sac_hits:10,sac_flies:6,intentional_walks:2
pos:RF,name:Dave Parker,age:31,games:73,plate_appearances:270,at_bats:244,runs:41,hits:66,doubles:19,triples:3,home_runs:6,runs_batted_in:29,stolen_bases:7,caught_stealing:5,walks:22,strikeouts:45,batting_avg:.270,onbase:.330,slugging:.447,ops:erc">.447,ops+:lugging">.776,bases:109,double_plays:7,hit_by_pitch:1,sac_hits:0,sac_flies:3,intentional_walks:2
pos:OF,name:Lee Lacy,age:34,games:121,plate_appearances:395,at_bats:359,runs:66,hits:112,doubles:16,triples:3,home_runs:5,runs_batted_in:31,stolen_bases:40,caught_stealing:15,walks:32,strikeouts:57,batting_avg:.312,onbase:.369,slugging:.415,ops:erc">.415,ops+:lugging">.784,bases:149,double_plays:7,hit_by_pitch:1,sac_hits:2,sac_flies:1,intentional_walks:4
pos:C,name:Steve Nicosia,age:26,games:39,plate_appearances:114,at_bats:100,runs:6,hits:28,doubles:3,triples:0,home_runs:1,runs_batted_in:7,stolen_bases:0,caught_stealing:1,walks:11,strikeouts:13,batting_avg:.280,onbase:.348,slugging:.340,ops:erc">.340,ops+:lugging">.688,bases:34,double_plays:1,hit_by_pitch:0,sac_hits:2,sac_flies:1,intentional_walks:4
pos:3B,name:Jim Morrison,age:29,games:44,plate_appearances:96,at_bats:86,runs:10,hits:24,doubles:4,triples:1,home_runs:4,runs_batted_in:15,stolen_bases:2,caught_stealing:0,walks:5,strikeouts:14,batting_avg:.279,onbase:.309,slugging:.488,ops:erc">.488,ops+:lugging">.797,bases:42,double_plays:4,hit_by_pitch:0,sac_hits:2,sac_flies:3,intentional_walks:0
pos:RF,name:Dick Davis,age:28,games:39,plate_appearances:86,at_bats:77,runs:7,hits:14,doubles:2,triples:1,home_runs:2,runs_batted_in:10,stolen_bases:1,caught_stealing:0,walks:5,strikeouts:9,batting_avg:.182,onbase:.224,slugging:.312,ops:erc">.312,ops+:lugging">.535,bases:24,double_plays:1,hit_by_pitch:0,sac_hits:1,sac_flies:3,intentional_walks:0
pos:1B,name:Willie Stargell,age:42,games:74,plate_appearances:85,at_bats:73,runs:6,hits:17,doubles:4,triples:0,home_runs:3,runs_batted_in:17,stolen_bases:0,caught_stealing:0,walks:10,strikeouts:24,batting_avg:.233,onbase:.318,slugging:.411,ops:erc">.411,ops+:lugging">.729,bases:30,double_plays:1,hit_by_pitch:0,sac_hits:0,sac_flies:2,intentional_walks:1
pos:OF,name:Bill Robinson,age:39,games:31,plate_appearances:77,at_bats:71,runs:8,hits:17,doubles:3,triples:0,home_runs:4,runs_batted_in:12,stolen_bases:0,caught_stealing:1,walks:5,strikeouts:19,batting_avg:.239,onbase:.286,slugging:.451,ops:erc">.451,ops+:lugging">.736,bases:32,double_plays:3,hit_by_pitch:0,sac_hits:0,sac_flies:1,intentional_walks:3
pos:RF,name:Richie Hebner,age:34,games:25,plate_appearances:76,at_bats:70,runs:6,hits:21,doubles:2,triples:0,home_runs:2,runs_batted_in:12,stolen_bases:4,caught_stealing:0,walks:5,strikeouts:3,batting_avg:.300,onbase:.347,slugging:.414,ops:erc">.414,ops+:lugging">.761,bases:29,double_plays:1,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:SS,name:Jim Smith,age:27,games:42,plate_appearances:52,at_bats:42,runs:5,hits:10,doubles:2,triples:1,home_runs:0,runs_batted_in:4,stolen_bases:0,caught_stealing:1,walks:5,strikeouts:7,batting_avg:.238,onbase:.313,slugging:.333,ops:erc">.333,ops+:lugging">.646,bases:14,double_plays:0,hit_by_pitch:0,sac_hits:4,sac_flies:1,intentional_walks:0
pos:RF,name:Doug Frobel,age:23,games:16,plate_appearances:35,at_bats:34,runs:5,hits:7,doubles:2,triples:0,home_runs:2,runs_batted_in:3,stolen_bases:1,caught_stealing:1,walks:1,strikeouts:11,batting_avg:.206,onbase:.229,slugging:.441,ops:erc">.441,ops+:lugging">.670,bases:15,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:UT,name:Willie Montanez,age:34,games:36,plate_appearances:35,at_bats:32,runs:4,hits:9,doubles:1,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:3,strikeouts:3,batting_avg:.281,onbase:.343,slugging:.313,ops:erc">.313,ops+:lugging">.655,bases:10,double_plays:2,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:3
