pos:C,name:Jason Kendall,age:23,games:144,plate_appearances:572,at_bats:486,runs:71,hits:143,doubles:36,triples:4,home_runs:8,runs_batted_in:49,stolen_bases:18,caught_stealing:6,walks:49,strikeouts:53,batting_avg:.294,onbase:.391,slugging:.434,ops:erc">.434,ops+:lugging">.825,bases:211,double_plays:11,hit_by_pitch:31,sac_hits:1,sac_flies:5,intentional_walks:2
pos:CF,name:Turner Ward,age:32,games:71,plate_appearances:192,at_bats:167,runs:33,hits:59,doubles:16,triples:1,home_runs:7,runs_batted_in:33,stolen_bases:4,caught_stealing:1,walks:18,strikeouts:17,batting_avg:.353,onbase:.420,slugging:.587,ops:erc">.587,ops+:lugging">1.007,bases:98,double_plays:1,hit_by_pitch:2,sac_hits:3,sac_flies:1,intentional_walks:2
pos:CF,name:Adrian Brown,age:23,games:48,plate_appearances:167,at_bats:147,runs:17,hits:28,doubles:6,triples:0,home_runs:1,runs_batted_in:10,stolen_bases:8,caught_stealing:4,walks:13,strikeouts:18,batting_avg:.190,onbase:.273,slugging:.252,ops:erc">.252,ops+:lugging">.524,bases:37,double_plays:3,hit_by_pitch:4,sac_hits:2,sac_flies:1,intentional_walks:0
pos:SS,name:Kevin Elster,age:32,games:39,plate_appearances:164,at_bats:138,runs:14,hits:31,doubles:6,triples:2,home_runs:7,runs_batted_in:25,stolen_bases:0,caught_stealing:2,walks:21,strikeouts:39,batting_avg:.225,onbase:.327,slugging:.449,ops:erc">.449,ops+:lugging">.776,bases:62,double_plays:1,hit_by_pitch:1,sac_hits:2,sac_flies:2,intentional_walks:0
pos:C,name:Keith Osik,age:28,games:49,plate_appearances:117,at_bats:105,runs:10,hits:27,doubles:9,triples:1,home_runs:0,runs_batted_in:7,stolen_bases:0,caught_stealing:1,walks:9,strikeouts:21,batting_avg:.257,onbase:.322,slugging:.362,ops:erc">.362,ops+:lugging">.684,bases:38,double_plays:1,hit_by_pitch:1,sac_hits:2,sac_flies:0,intentional_walks:1
pos:OF,name:Midre Cummings,age:25,games:52,plate_appearances:116,at_bats:106,runs:11,hits:20,doubles:6,triples:2,home_runs:3,runs_batted_in:8,stolen_bases:0,caught_stealing:0,walks:8,strikeouts:26,batting_avg:.189,onbase:.252,slugging:.368,ops:erc">.368,ops+:lugging">.620,bases:39,double_plays:1,hit_by_pitch:1,sac_hits:1,sac_flies:0,intentional_walks:0
pos:LF,name:Emil Brown,age:22,games:66,plate_appearances:112,at_bats:95,runs:16,hits:17,doubles:2,triples:1,home_runs:2,runs_batted_in:6,stolen_bases:5,caught_stealing:1,walks:10,strikeouts:32,batting_avg:.179,onbase:.304,slugging:.284,ops:erc">.284,ops+:lugging">.588,bases:27,double_plays:1,hit_by_pitch:7,sac_hits:0,sac_flies:0,intentional_walks:1
pos:1B,name:Eddie Williams,age:32,games:30,plate_appearances:103,at_bats:89,runs:12,hits:22,doubles:5,triples:0,home_runs:3,runs_batted_in:11,stolen_bases:1,caught_stealing:0,walks:10,strikeouts:24,batting_avg:.247,onbase:.333,slugging:.404,ops:erc">.404,ops+:lugging">.738,bases:36,double_plays:2,hit_by_pitch:2,sac_hits:1,sac_flies:1,intentional_walks:1
pos:SS,name:Shawon Dunston,age:34,games:18,plate_appearances:74,at_bats:71,runs:14,hits:28,doubles:4,triples:1,home_runs:5,runs_batted_in:16,stolen_bases:3,caught_stealing:1,walks:0,strikeouts:11,batting_avg:.394,onbase:.389,slugging:.690,ops:erc">.690,ops+:lugging">1.079,bases:49,double_plays:2,hit_by_pitch:0,sac_hits:2,sac_flies:1,intentional_walks:0
pos:MI,name:Abraham Nunez,age:21,games:19,plate_appearances:45,at_bats:40,runs:3,hits:9,doubles:2,triples:2,home_runs:0,runs_batted_in:6,stolen_bases:1,caught_stealing:0,walks:3,strikeouts:10,batting_avg:.225,onbase:.289,slugging:.375,ops:erc">.375,ops+:lugging">.664,bases:15,double_plays:1,hit_by_pitch:1,sac_hits:0,sac_flies:1,intentional_walks:0
pos:CI,name:Freddy Garcia,age:24,games:20,plate_appearances:42,at_bats:40,runs:4,hits:6,doubles:1,triples:0,home_runs:3,runs_batted_in:5,stolen_bases:0,caught_stealing:0,walks:2,strikeouts:17,batting_avg:.150,onbase:.190,slugging:.400,ops:erc">.400,ops+:lugging">.590,bases:16,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:SS,name:Lou Collier,age:23,games:18,plate_appearances:38,at_bats:37,runs:3,hits:5,doubles:0,triples:0,home_runs:0,runs_batted_in:3,stolen_bases:1,caught_stealing:0,walks:1,strikeouts:11,batting_avg:.135,onbase:.158,slugging:.135,ops:erc">.135,ops+:lugging">.293,bases:5,double_plays:1,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Esteban Loaiza,age:25,games:31,plate_appearances:69,at_bats:60,runs:4,hits:10,doubles:1,triples:0,home_runs:0,runs_batted_in:5,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:17,batting_avg:.167,onbase:.180,slugging:.183,ops:erc">.183,ops+:lugging">.364,bases:11,double_plays:1,hit_by_pitch:0,sac_hits:8,sac_flies:0,intentional_walks:0
pos:P,name:Francisco Cordova,age:25,games:28,plate_appearances:68,at_bats:56,runs:2,hits:5,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:4,strikeouts:26,batting_avg:.089,onbase:.150,slugging:.089,ops:erc">.089,ops+:lugging">.239,bases:5,double_plays:0,hit_by_pitch:0,sac_hits:8,sac_flies:0,intentional_walks:0
pos:P,name:Jason Schmidt,age:24,games:30,plate_appearances:67,at_bats:56,runs:2,hits:6,doubles:2,triples:0,home_runs:0,runs_batted_in:2,stolen_bases:0,caught_stealing:0,walks:2,strikeouts:26,batting_avg:.107,onbase:.138,slugging:.143,ops:erc">.143,ops+:lugging">.281,bases:8,double_plays:1,hit_by_pitch:0,sac_hits:9,sac_flies:0,intentional_walks:0
pos:P,name:Jon Lieber,age:27,games:32,plate_appearances:64,at_bats:58,runs:1,hits:7,doubles:2,triples:0,home_runs:0,runs_batted_in:8,stolen_bases:0,caught_stealing:0,walks:4,strikeouts:23,batting_avg:.121,onbase:.177,slugging:.155,ops:erc">.155,ops+:lugging">.333,bases:9,double_plays:4,hit_by_pitch:0,sac_hits:2,sac_flies:0,intentional_walks:0
pos:P,name:Steve Cooke,age:27,games:32,plate_appearances:59,at_bats:52,runs:2,hits:3,doubles:1,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:18,batting_avg:.058,onbase:.058,slugging:.077,ops:erc">.077,ops+:lugging">.135,bases:4,double_plays:1,hit_by_pitch:0,sac_hits:7,sac_flies:0,intentional_walks:0
pos:P,name:Jose Silva,age:23,games:11,plate_appearances:10,at_bats:7,runs:1,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:4,batting_avg:.143,onbase:.143,slugging:.143,ops:erc">.143,ops+:lugging">.286,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:3,sac_flies:0,intentional_walks:0
pos:P,name:Matt Ruebel,age:27,games:43,plate_appearances:8,at_bats:7,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:7,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Marc Wilkins,age:26,games:68,plate_appearances:6,at_bats:4,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:3,batting_avg:.000,onbase:.200,slugging:.000,ops:erc">.000,ops+:lugging">.200,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Chris Peters,age:25,games:30,plate_appearances:4,at_bats:4,runs:0,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:2,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:2,batting_avg:.250,onbase:.250,slugging:.250,ops:erc">.250,ops+:lugging">.500,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Clint Sodowsky,age:24,games:44,plate_appearances:2,at_bats:2,runs:0,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:.500,onbase:.500,slugging:.500,ops:erc">.500,ops+:lugging">1.000,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Dave Wainhouse,age:29,games:24,plate_appearances:2,at_bats:2,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Ricardo Rincon,age:27,games:59,plate_appearances:2,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Paul Wagner,age:29,games:14,plate_appearances:1,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Jason Johnson,age:23,games:3,plate_appearances:1,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Rich Loiselle,age:25,games:70,plate_appearances:1,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Jeff Wallace,age:21,games:11,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Ramon Morel,age:22,games:5,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:John Ericks,age:29,games:10,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Jeff Granger,age:25,games:9,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Elmer Dessens,age:26,games:3,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Jason Christiansen,age:27,games:38,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
