pos:C,name:Miguel Montero,age:28,games:141,plate_appearances:573,at_bats:486,runs:65,hits:139,doubles:25,triples:2,home_runs:15,runs_batted_in:88,stolen_bases:0,caught_stealing:0,walks:73,strikeouts:130,batting_avg:.286,onbase:.391,slugging:.438,ops:erc">.438,ops+:lugging">.829,bases:213,double_plays:15,hit_by_pitch:12,sac_hits:0,sac_flies:2,intentional_walks:6
pos:SS,name:Stephen Drew,age:29,games:40,plate_appearances:155,at_bats:135,runs:17,hits:26,doubles:8,triples:1,home_runs:2,runs_batted_in:12,stolen_bases:0,caught_stealing:1,walks:19,strikeouts:35,batting_avg:.193,onbase:.290,slugging:.311,ops:erc">.311,ops+:lugging">.601,bases:42,double_plays:1,hit_by_pitch:0,sac_hits:0,sac_flies:1,intentional_walks:1
pos:3B,name:Ryan Wheeler,age:23,games:50,plate_appearances:119,at_bats:109,runs:11,hits:26,doubles:6,triples:1,home_runs:1,runs_batted_in:10,stolen_bases:1,caught_stealing:0,walks:9,strikeouts:22,batting_avg:.239,onbase:.294,slugging:.339,ops:erc">.339,ops+:lugging">.634,bases:37,double_plays:4,hit_by_pitch:0,sac_hits:0,sac_flies:1,intentional_walks:0
pos:1B,name:Lyle Overbay,age:35,games:45,plate_appearances:110,at_bats:96,runs:11,hits:28,doubles:9,triples:0,home_runs:2,runs_batted_in:10,stolen_bases:0,caught_stealing:0,walks:12,strikeouts:26,batting_avg:.292,onbase:.367,slugging:.448,ops:erc">.448,ops+:lugging">.815,bases:43,double_plays:3,hit_by_pitch:0,sac_hits:0,sac_flies:1,intentional_walks:2
pos:CF,name:Adam Eaton,age:23,games:22,plate_appearances:103,at_bats:85,runs:19,hits:22,doubles:3,triples:2,home_runs:2,runs_batted_in:5,stolen_bases:2,caught_stealing:3,walks:14,strikeouts:15,batting_avg:.259,onbase:.382,slugging:.412,ops:erc">.412,ops+:lugging">.794,bases:35,double_plays:0,hit_by_pitch:3,sac_hits:1,sac_flies:0,intentional_walks:0
pos:OF,name:A.J. Pollock,age:24,games:31,plate_appearances:93,at_bats:81,runs:8,hits:20,doubles:4,triples:1,home_runs:2,runs_batted_in:8,stolen_bases:1,caught_stealing:2,walks:9,strikeouts:11,batting_avg:.247,onbase:.315,slugging:.395,ops:erc">.395,ops+:lugging">.710,bases:32,double_plays:2,hit_by_pitch:0,sac_hits:1,sac_flies:2,intentional_walks:1
pos:3B,name:Cody Ransom,age:36,games:26,plate_appearances:88,at_bats:78,runs:11,hits:21,doubles:7,triples:0,home_runs:5,runs_batted_in:16,stolen_bases:0,caught_stealing:0,walks:7,strikeouts:30,batting_avg:.269,onbase:.352,slugging:.551,ops:erc">.551,ops+:lugging">.904,bases:43,double_plays:1,hit_by_pitch:3,sac_hits:0,sac_flies:0,intentional_walks:0
pos:SS,name:Jake Elmore,age:25,games:30,plate_appearances:73,at_bats:68,runs:1,hits:13,doubles:4,triples:0,home_runs:0,runs_batted_in:7,stolen_bases:0,caught_stealing:0,walks:5,strikeouts:6,batting_avg:.191,onbase:.247,slugging:.250,ops:erc">.250,ops+:lugging">.497,bases:17,double_plays:1,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:C,name:Henry Blanco,age:40,games:21,plate_appearances:67,at_bats:64,runs:6,hits:12,doubles:3,triples:0,home_runs:1,runs_batted_in:7,stolen_bases:1,caught_stealing:0,walks:3,strikeouts:18,batting_avg:.188,onbase:.224,slugging:.281,ops:erc">.281,ops+:lugging">.505,bases:18,double_plays:1,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:3B,name:Josh Bell,age:25,games:21,plate_appearances:56,at_bats:52,runs:3,hits:9,doubles:2,triples:0,home_runs:1,runs_batted_in:4,stolen_bases:0,caught_stealing:0,walks:4,strikeouts:14,batting_avg:.173,onbase:.232,slugging:.269,ops:erc">.269,ops+:lugging">.501,bases:14,double_plays:3,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:1
pos:C,name:Wil Nieves,age:34,games:16,plate_appearances:38,at_bats:36,runs:4,hits:11,doubles:1,triples:0,home_runs:1,runs_batted_in:3,stolen_bases:0,caught_stealing:1,walks:1,strikeouts:8,batting_avg:.306,onbase:.324,slugging:.417,ops:erc">.417,ops+:lugging">.741,bases:15,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:1
pos:3B,name:Geoff Blum,age:39,games:17,plate_appearances:31,at_bats:28,runs:1,hits:4,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:2,strikeouts:7,batting_avg:.143,onbase:.194,slugging:.143,ops:erc">.143,ops+:lugging">.336,bases:4,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:1,intentional_walks:0
pos:1B,name:Mike Jacobs,age:31,games:13,plate_appearances:23,at_bats:19,runs:4,hits:4,doubles:1,triples:0,home_runs:0,runs_batted_in:2,stolen_bases:0,caught_stealing:0,walks:4,strikeouts:6,batting_avg:.211,onbase:.348,slugging:.263,ops:erc">.263,ops+:lugging">.611,bases:5,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:1
pos:C,name:Konrad Schmidt,age:27,games:4,plate_appearances:8,at_bats:7,runs:1,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:2,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:2,batting_avg:.000,onbase:.125,slugging:.000,ops:erc">.000,ops+:lugging">.125,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:OF,name:Tyler Graham,age:28,games:10,plate_appearances:2,at_bats:2,runs:1,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:1,walks:0,strikeouts:2,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Wade Miley,age:25,games:30,plate_appearances:75,at_bats:65,runs:4,hits:11,doubles:2,triples:0,home_runs:0,runs_batted_in:2,stolen_bases:0,caught_stealing:0,walks:2,strikeouts:20,batting_avg:.169,onbase:.194,slugging:.200,ops:erc">.200,ops+:lugging">.394,bases:13,double_plays:1,hit_by_pitch:0,sac_hits:8,sac_flies:0,intentional_walks:0
pos:P,name:Ian Kennedy,age:27,games:30,plate_appearances:73,at_bats:51,runs:4,hits:4,doubles:0,triples:1,home_runs:0,runs_batted_in:6,stolen_bases:0,caught_stealing:0,walks:11,strikeouts:29,batting_avg:.078,onbase:.238,slugging:.118,ops:erc">.118,ops+:lugging">.356,bases:6,double_plays:1,hit_by_pitch:0,sac_hits:10,sac_flies:1,intentional_walks:0
pos:P,name:Trevor Cahill,age:24,games:31,plate_appearances:73,at_bats:67,runs:2,hits:8,doubles:0,triples:0,home_runs:0,runs_batted_in:4,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:24,batting_avg:.119,onbase:.132,slugging:.119,ops:erc">.119,ops+:lugging">.252,bases:8,double_plays:1,hit_by_pitch:0,sac_hits:5,sac_flies:0,intentional_walks:0
pos:P,name:Joe Saunders,age:31,games:19,plate_appearances:46,at_bats:35,runs:1,hits:3,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:3,strikeouts:7,batting_avg:.086,onbase:.154,slugging:.086,ops:erc">.086,ops+:lugging">.240,bases:3,double_plays:0,hit_by_pitch:0,sac_hits:7,sac_flies:1,intentional_walks:0
pos:P,name:Patrick Corbin,age:22,games:22,plate_appearances:43,at_bats:36,runs:3,hits:4,doubles:0,triples:1,home_runs:0,runs_batted_in:4,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:17,batting_avg:.111,onbase:.135,slugging:.167,ops:erc">.167,ops+:lugging">.302,bases:6,double_plays:0,hit_by_pitch:0,sac_hits:6,sac_flies:0,intentional_walks:0
pos:P,name:Josh Collmenter,age:26,games:27,plate_appearances:23,at_bats:16,runs:1,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:2,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:5,batting_avg:.063,onbase:.118,slugging:.063,ops:erc">.063,ops+:lugging">.180,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:6,sac_flies:0,intentional_walks:0
pos:P,name:Daniel Hudson,age:25,games:8,plate_appearances:16,at_bats:13,runs:1,hits:2,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:2,strikeouts:6,batting_avg:.154,onbase:.250,slugging:.154,ops:erc">.154,ops+:lugging">.404,bases:2,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:1,intentional_walks:0
pos:P,name:Tyler Skaggs,age:20,games:6,plate_appearances:9,at_bats:7,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:4,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:2,sac_flies:0,intentional_walks:0
pos:P,name:Trevor Bauer,age:21,games:4,plate_appearances:5,at_bats:4,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Brad Ziegler,age:32,games:73,plate_appearances:4,at_bats:4,runs:1,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:2,batting_avg:.250,onbase:.250,slugging:.250,ops:erc">.250,ops+:lugging">.500,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Craig Breslow,age:31,games:38,plate_appearances:3,at_bats:3,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:2,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Brad Bergesen,age:26,games:19,plate_appearances:2,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:David Hernandez,age:27,games:69,plate_appearances:1,at_bats:1,runs:0,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:1.000,onbase:1.000,slugging:1.000,ops:erc">1.000,ops+:lugging">2.000,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Takashi Saito,age:42,games:16,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Sam Demel,age:26,games:1,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Joe Martinez,age:29,games:1,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Matt Lindstrom,age:32,games:12,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Jonathan Albaladejo,age:29,games:3,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Mike Zagurski,age:29,games:43,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Matt Albers,age:29,games:23,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Bryan Shaw,age:24,games:62,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:J.J. Putz,age:35,games:55,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Joe Paterson,age:26,games:6,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
