pos:C,name:Carlton Fisk,age:27,games:79,plate_appearances:294,at_bats:263,runs:47,hits:87,doubles:14,triples:4,home_runs:10,runs_batted_in:52,stolen_bases:4,caught_stealing:3,walks:27,strikeouts:32,batting_avg:.331,onbase:.395,slugging:.529,ops:erc">.529,ops+:lugging">.923,bases:139,double_plays:7,hit_by_pitch:2,sac_hits:0,sac_flies:2,intentional_walks:4
pos:LF,name:Juan Beniquez,age:25,games:78,plate_appearances:288,at_bats:254,runs:43,hits:74,doubles:14,triples:4,home_runs:2,runs_batted_in:17,stolen_bases:7,caught_stealing:10,walks:25,strikeouts:26,batting_avg:.291,onbase:.358,slugging:.402,ops:erc">.402,ops+:lugging">.760,bases:102,double_plays:7,hit_by_pitch:2,sac_hits:6,sac_flies:1,intentional_walks:1
pos:C,name:Bob Montgomery,age:31,games:62,plate_appearances:206,at_bats:195,runs:16,hits:44,doubles:10,triples:1,home_runs:2,runs_batted_in:26,stolen_bases:1,caught_stealing:1,walks:4,strikeouts:37,batting_avg:.226,onbase:.241,slugging:.318,ops:erc">.318,ops+:lugging">.559,bases:62,double_plays:3,hit_by_pitch:1,sac_hits:3,sac_flies:3,intentional_walks:0
pos:C,name:Tim Blackwell,age:22,games:59,plate_appearances:157,at_bats:132,runs:15,hits:26,doubles:3,triples:2,home_runs:0,runs_batted_in:6,stolen_bases:0,caught_stealing:0,walks:19,strikeouts:13,batting_avg:.197,onbase:.303,slugging:.250,ops:erc">.250,ops+:lugging">.553,bases:33,double_plays:3,hit_by_pitch:1,sac_hits:5,sac_flies:0,intentional_walks:0
pos:3B,name:Bob Heise,age:28,games:63,plate_appearances:138,at_bats:126,runs:12,hits:27,doubles:3,triples:0,home_runs:0,runs_batted_in:21,stolen_bases:0,caught_stealing:0,walks:4,strikeouts:6,batting_avg:.214,onbase:.246,slugging:.238,ops:erc">.238,ops+:lugging">.484,bases:30,double_plays:1,hit_by_pitch:2,sac_hits:4,sac_flies:2,intentional_walks:0
pos:OF,name:Rick Miller,age:27,games:77,plate_appearances:131,at_bats:108,runs:21,hits:21,doubles:2,triples:1,home_runs:0,runs_batted_in:15,stolen_bases:3,caught_stealing:2,walks:21,strikeouts:20,batting_avg:.194,onbase:.326,slugging:.231,ops:erc">.231,ops+:lugging">.557,bases:25,double_plays:3,hit_by_pitch:0,sac_hits:2,sac_flies:0,intentional_walks:6
pos:DH,name:Tony Conigliaro,age:30,games:21,plate_appearances:69,at_bats:57,runs:8,hits:7,doubles:1,triples:0,home_runs:2,runs_batted_in:9,stolen_bases:1,caught_stealing:0,walks:8,strikeouts:9,batting_avg:.123,onbase:.221,slugging:.246,ops:erc">.246,ops+:lugging">.466,bases:14,double_plays:2,hit_by_pitch:0,sac_hits:1,sac_flies:3,intentional_walks:0
pos:UT,name:Tim McCarver,age:33,games:12,plate_appearances:22,at_bats:21,runs:1,hits:8,doubles:2,triples:1,home_runs:0,runs_batted_in:3,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:3,batting_avg:.381,onbase:.409,slugging:.571,ops:erc">.571,ops+:lugging">.981,bases:12,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:1
pos:3B,name:Dick McAuliffe,age:35,games:7,plate_appearances:17,at_bats:15,runs:0,hits:2,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:2,batting_avg:.133,onbase:.188,slugging:.133,ops:erc">.133,ops+:lugging">.321,bases:2,double_plays:1,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:1B,name:Deron Johnson,age:36,games:3,plate_appearances:12,at_bats:10,runs:2,hits:6,doubles:0,triples:0,home_runs:1,runs_batted_in:3,stolen_bases:0,caught_stealing:0,walks:2,strikeouts:0,batting_avg:.600,onbase:.667,slugging:.900,ops:erc">.900,ops+:lugging">1.567,bases:9,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:2B,name:Steve Dillard,age:24,games:1,plate_appearances:5,at_bats:5,runs:2,hits:2,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:1,caught_stealing:0,walks:0,strikeouts:0,batting_avg:.400,onbase:.400,slugging:.400,ops:erc">.400,ops+:lugging">.800,bases:2,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:C,name:Andy Merchant,age:24,games:1,plate_appearances:5,at_bats:4,runs:1,hits:2,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:0,batting_avg:.500,onbase:.600,slugging:.500,ops:erc">.500,ops+:lugging">1.100,bases:2,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:3B,name:Butch Hobson,age:23,games:2,plate_appearances:4,at_bats:4,runs:0,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:2,batting_avg:.250,onbase:.250,slugging:.250,ops:erc">.250,ops+:lugging">.500,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:2B,name:Kim Andrew,age:21,games:2,plate_appearances:2,at_bats:2,runs:0,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:.500,onbase:.500,slugging:.500,ops:erc">.500,ops+:lugging">1.000,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:2B,name:Buddy Hunter,age:27,games:1,plate_appearances:1,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Luis Tiant,age:34,games:1,plate_appearances:1,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Rick Kreuger,age:26,games:0,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Dick Drago,age:30,games:0,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Jim Willoughby,age:26,games:0,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Diego Segui,age:37,games:1,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Reggie Cleveland,age:27,games:0,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Bill Lee,age:28,games:0,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Roger Moret,age:25,games:1,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Steve Barr,age:23,games:0,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Rick Wise,age:29,games:1,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Dick Pole,age:24,games:0,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Jim Burton,age:25,games:0,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
