pos:C,name:Tony Pena,age:36,games:126,plate_appearances:347,at_bats:304,runs:20,hits:55,doubles:11,triples:0,home_runs:4,runs_batted_in:19,stolen_bases:1,caught_stealing:3,walks:25,strikeouts:46,batting_avg:.181,onbase:.246,slugging:.257,ops:erc">.257,ops+:lugging">.502,bases:78,double_plays:12,hit_by_pitch:2,sac_hits:13,sac_flies:3,intentional_walks:0
pos:1B,name:Mo Vaughn,age:25,games:152,plate_appearances:633,at_bats:539,runs:86,hits:160,doubles:34,triples:1,home_runs:29,runs_batted_in:101,stolen_bases:4,caught_stealing:3,walks:79,strikeouts:130,batting_avg:.297,onbase:.390,slugging:.525,ops:erc">.525,ops+:lugging">.915,bases:283,double_plays:14,hit_by_pitch:8,sac_hits:0,sac_flies:7,intentional_walks:23
pos:2B,name:Scott Fletcher,age:34,games:121,plate_appearances:531,at_bats:480,runs:81,hits:137,doubles:31,triples:5,home_runs:5,runs_batted_in:45,stolen_bases:16,caught_stealing:3,walks:37,strikeouts:35,batting_avg:.285,onbase:.341,slugging:.402,ops:erc">.402,ops+:lugging">.743,bases:193,double_plays:12,hit_by_pitch:5,sac_hits:6,sac_flies:3,intentional_walks:1
pos:SS,name:John Valentin,age:26,games:144,plate_appearances:539,at_bats:468,runs:50,hits:130,doubles:40,triples:3,home_runs:11,runs_batted_in:66,stolen_bases:3,caught_stealing:4,walks:49,strikeouts:77,batting_avg:.278,onbase:.346,slugging:.447,ops:erc">.447,ops+:lugging">.793,bases:209,double_plays:9,hit_by_pitch:2,sac_hits:16,sac_flies:4,intentional_walks:2
pos:3B,name:Scott Cooper,age:25,games:156,plate_appearances:597,at_bats:526,runs:67,hits:147,doubles:29,triples:3,home_runs:9,runs_batted_in:63,stolen_bases:5,caught_stealing:2,walks:58,strikeouts:81,batting_avg:.279,onbase:.355,slugging:.397,ops:erc">.397,ops+:lugging">.752,bases:209,double_plays:8,hit_by_pitch:5,sac_hits:4,sac_flies:3,intentional_walks:15
pos:LF,name:Mike Greenwell,age:29,games:146,plate_appearances:603,at_bats:540,runs:77,hits:170,doubles:38,triples:6,home_runs:13,runs_batted_in:72,stolen_bases:5,caught_stealing:4,walks:54,strikeouts:46,batting_avg:.315,onbase:.379,slugging:.480,ops:erc">.480,ops+:lugging">.859,bases:259,double_plays:17,hit_by_pitch:4,sac_hits:2,sac_flies:3,intentional_walks:12
pos:CF,name:Billy Hatcher,age:32,games:136,plate_appearances:562,at_bats:508,runs:71,hits:146,doubles:24,triples:3,home_runs:9,runs_batted_in:57,stolen_bases:14,caught_stealing:7,walks:28,strikeouts:46,batting_avg:.287,onbase:.336,slugging:.400,ops:erc">.400,ops+:lugging">.735,bases:203,double_plays:14,hit_by_pitch:11,sac_hits:11,sac_flies:4,intentional_walks:4
pos:RF,name:Carlos Quintana,age:27,games:101,plate_appearances:343,at_bats:303,runs:31,hits:74,doubles:5,triples:0,home_runs:1,runs_batted_in:19,stolen_bases:1,caught_stealing:0,walks:31,strikeouts:52,batting_avg:.244,onbase:.317,slugging:.271,ops:erc">.271,ops+:lugging">.587,bases:82,double_plays:13,hit_by_pitch:2,sac_hits:5,sac_flies:2,intentional_walks:2
pos:DH,name:Andre Dawson,age:38,games:121,plate_appearances:498,at_bats:461,runs:44,hits:126,doubles:29,triples:1,home_runs:13,runs_batted_in:67,stolen_bases:2,caught_stealing:1,walks:17,strikeouts:49,batting_avg:.273,onbase:.313,slugging:.425,ops:erc">.425,ops+:lugging">.738,bases:196,double_plays:18,hit_by_pitch:13,sac_hits:0,sac_flies:7,intentional_walks:4
pos:OF,name:Bob Zupcic,age:26,games:141,plate_appearances:326,at_bats:286,runs:40,hits:69,doubles:24,triples:2,home_runs:2,runs_batted_in:26,stolen_bases:5,caught_stealing:2,walks:27,strikeouts:54,batting_avg:.241,onbase:.308,slugging:.360,ops:erc">.360,ops+:lugging">.668,bases:103,double_plays:7,hit_by_pitch:2,sac_hits:8,sac_flies:3,intentional_walks:2
pos:RF,name:Ivan Calderon,age:31,games:73,plate_appearances:239,at_bats:213,runs:25,hits:47,doubles:8,triples:2,home_runs:1,runs_batted_in:19,stolen_bases:4,caught_stealing:2,walks:21,strikeouts:28,batting_avg:.221,onbase:.291,slugging:.291,ops:erc">.291,ops+:lugging">.582,bases:62,double_plays:10,hit_by_pitch:1,sac_hits:2,sac_flies:2,intentional_walks:1
